,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3722,西村秀樹,49,福岡,51,B1,3.97,11.67,4.31,15.38,33.33,35.05,2020_5_9_24_1R,24,1R
1,2,3755,吉村和也,48,長崎,51,B1,4.47,23.61,5.20,30.85,51.92,38.74,2020_5_9_24_1R,24,1R
2,3,4565,西村豪洋,32,愛知,54,B1,5.74,38.57,4.60,20.00,30.43,35.94,2020_5_9_24_1R,24,1R
3,4,3989,熊本英一,41,佐賀,58,B1,4.80,28.05,3.70,20.00,15.63,32.29,2020_5_9_24_1R,24,1R
4,5,3617,竹田広樹,46,佐賀,54,B1,4.63,27.16,3.93,21.43,38.71,42.78,2020_5_9_24_1R,24,1R
5,6,5083,柳瀬幹太,21,山口,55,B2,1.75,2.27,1.00,0.00,26.19,29.89,2020_5_9_24_1R,24,1R
6,1,3752,宇土泰就,48,福岡,53,B1,4.26,22.55,4.83,30.56,28.57,42.86,2020_5_9_24_2R,24,2R
7,2,4112,大久保信,39,佐賀,51,A2,5.56,36.21,5.12,26.92,25.00,33.51,2020_5_9_24_2R,24,2R
8,3,3335,小菅文隆,51,佐賀,64,B1,3.52,16.46,4.53,19.61,54.90,37.31,2020_5_9_24_2R,24,2R
9,4,4557,松尾光広,30,岡山,55,B1,4.87,32.18,3.95,13.64,34.78,28.41,2020_5_9_24_2R,24,2R
10,5,5086,本村大,20,長崎,54,B2,1.76,1.72,1.78,0.00,34.62,30.39,2020_5_9_24_2R,24,2R
11,6,4234,野相弘司,36,福岡,58,B1,4.79,29.49,6.29,57.14,30.23,39.56,2020_5_9_24_2R,24,2R
12,1,4583,古田祐貴,30,香川,51,A2,5.93,34.96,0.00,0.00,28.26,30.16,2020_5_9_24_3R,24,3R
13,2,4776,竹田和哉,26,香川,54,A1,5.82,34.00,5.32,38.64,31.48,32.63,2020_5_9_24_3R,24,3R
14,3,4247,齊藤優,38,徳島,54,A2,5.63,33.04,5.69,46.15,36.84,30.61,2020_5_9_24_3R,24,3R
15,4,3614,谷勝幸,47,広島,54,B1,4.59,23.08,6.53,52.94,38.30,37.02,2020_5_9_24_3R,24,3R
16,5,4683,向井田直,29,広島,48,B1,4.80,27.38,4.07,27.59,24.00,26.35,2020_5_9_24_3R,24,3R
17,6,3809,吉田光,44,佐賀,48,B1,4.42,21.74,5.28,36.96,28.57,24.31,2020_5_9_24_3R,24,3R
18,1,4817,渡邉翼,29,山口,48,A2,5.12,26.47,4.83,8.33,28.57,32.63,2020_5_9_24_4R,24,4R
19,2,3930,岸本隆,44,岡山,56,A2,5.76,42.40,0.00,0.00,17.95,32.98,2020_5_9_24_4R,24,4R
20,3,4163,山崎裕司,38,広島,52,A1,6.01,41.46,5.85,35.85,45.83,26.71,2020_5_9_24_4R,24,4R
21,4,3979,杉本洋一,42,山口,51,B2,3.58,18.31,0.00,0.00,43.40,33.68,2020_5_9_24_4R,24,4R
22,5,4325,新出浩司,37,大阪,52,B1,5.73,37.11,4.03,16.67,24.07,24.72,2020_5_9_24_4R,24,4R
23,6,5075,中島秀治,24,滋賀,54,B1,2.63,1.43,0.00,0.00,34.62,43.09,2020_5_9_24_4R,24,4R
24,1,4118,宇佐見淳,39,愛知,53,A2,6.34,46.56,6.64,52.00,42.86,29.95,2020_5_9_24_5R,24,5R
25,2,3874,山本寛久,43,岡山,53,A1,6.93,52.29,6.56,43.75,38.78,27.62,2020_5_9_24_5R,24,5R
26,3,3617,竹田広樹,46,佐賀,54,B1,4.63,27.16,3.93,21.43,38.71,42.78,2020_5_9_24_5R,24,5R
27,4,4137,君島秀三,39,滋賀,53,A1,6.54,50.72,6.00,47.06,36.73,36.65,2020_5_9_24_5R,24,5R
