,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4948,木場悠介,28,長崎,52,B1,4.55,21.33,4.35,19.69,28.00,45.35,2020_11_12_24_1R,24,1R
1,2,3187,篠原俊夫,59,香川,53,B1,4.14,21.74,3.47,13.33,37.35,35.00,2020_11_12_24_1R,24,1R
2,3,5012,加倉侑征,23,福岡,51,B1,4.28,22.97,1.71,4.76,53.75,44.32,2020_11_12_24_1R,24,1R
3,4,4705,吉川勇作,32,長崎,54,B1,3.93,19.80,4.93,28.99,25.97,12.70,2020_11_12_24_1R,24,1R
4,5,4333,村田友也,37,徳島,64,B2,3.93,27.59,0.00,0.00,32.91,41.86,2020_11_12_24_1R,24,1R
5,6,5053,山口広樹,25,福岡,54,B2,2.31,3.28,1.71,2.44,40.24,34.18,2020_11_12_24_1R,24,1R
6,1,3456,松下潤,49,徳島,54,B1,3.92,16.92,3.11,11.11,16.18,23.68,2020_11_12_24_2R,24,2R
7,2,3804,中渡修作,46,福岡,53,B1,5.28,30.11,3.70,19.57,41.03,41.03,2020_11_12_24_2R,24,2R
8,3,3741,松尾基成,46,福岡,56,B1,4.27,20.93,5.49,44.19,29.63,20.00,2020_11_12_24_2R,24,2R
9,4,4234,野相弘司,37,福岡,57,B1,4.23,28.57,5.57,35.71,38.37,29.33,2020_11_12_24_2R,24,2R
10,5,4196,田中太一,38,佐賀,53,B1,4.23,23.94,4.38,25.00,27.91,23.68,2020_11_12_24_2R,24,2R
11,6,5014,梶山涼斗,22,佐賀,53,B1,3.94,14.02,1.50,0.00,31.71,42.50,2020_11_12_24_2R,24,2R
12,1,4259,真庭明志,36,長崎,53,A2,6.26,46.38,5.92,42.77,27.50,19.23,2020_11_12_24_3R,24,3R
13,2,3600,玄馬徹,50,岡山,50,B1,4.48,24.24,4.35,26.09,41.67,21.74,2020_11_12_24_3R,24,3R
14,3,5029,中亮太,23,福岡,52,B1,4.33,23.44,2.54,15.38,21.62,20.83,2020_11_12_24_3R,24,3R
15,4,4277,金田大輔,37,岡山,50,B1,4.59,26.37,0.00,0.00,34.48,25.32,2020_11_12_24_3R,24,3R
16,5,2958,井川正人,62,長崎,51,B1,3.49,17.14,3.94,18.46,40.96,38.55,2020_11_12_24_3R,24,3R
17,6,3926,大古場貴,45,佐賀,50,B1,2.81,7.69,4.02,16.36,27.06,17.72,2020_11_12_24_3R,24,3R
18,1,4005,瀬川公則,42,山口,55,B1,3.98,18.75,5.25,35.00,30.77,32.10,2020_11_12_24_4R,24,4R
19,2,4105,松下直也,41,兵庫,52,A2,5.59,33.60,4.62,26.92,37.97,34.88,2020_11_12_24_4R,24,4R
20,3,4257,古川健,36,広島,51,B1,5.20,33.02,5.32,36.00,29.63,40.96,2020_11_12_24_4R,24,4R
21,4,4951,新田洋一,27,広島,53,B1,4.86,26.32,2.78,0.00,36.90,44.58,2020_11_12_24_4R,24,4R
22,5,3064,山崎昭生,60,香川,50,A2,5.43,36.27,4.41,25.00,35.71,41.77,2020_11_12_24_4R,24,4R
23,6,3612,馬袋義則,48,兵庫,54,A2,5.88,42.96,7.05,47.37,36.71,32.93,2020_11_12_24_4R,24,4R
