,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4413,水摩敦,34,福岡,49,A1,6.75,49.15,6.63,44.44,32.08,30.36,2020_7_16_23_1R,23,1R
1,2,4529,嶋義信,31,香川,55,B1,4.67,27.71,4.00,17.65,39.55,28.33,2020_7_16_23_1R,23,1R
2,3,5014,梶山涼斗,22,佐賀,51,B1,3.38,12.66,2.32,8.04,38.29,12.90,2020_7_16_23_1R,23,1R
3,4,5050,木下雄介,25,滋賀,50,B1,2.33,1.52,0.00,0.00,30.29,40.32,2020_7_16_23_1R,23,1R
4,5,3486,渋田治代,54,福岡,49,B1,4.73,23.17,3.73,21.21,42.45,37.93,2020_7_16_23_1R,23,1R
5,6,4004,山本浩輔,42,長崎,52,B1,4.26,22.22,4.71,20.83,37.44,48.21,2020_7_16_23_1R,23,1R
6,1,3574,大神康司,47,福岡,53,A2,6.28,43.41,5.90,46.15,37.67,37.88,2020_7_16_23_2R,23,2R
7,2,3968,茶谷信次,44,滋賀,52,A1,6.17,44.04,7.30,50.00,41.51,24.19,2020_7_16_23_2R,23,2R
8,3,3507,藤井徹,49,大阪,52,B1,4.08,15.07,5.11,21.05,30.81,29.03,2020_7_16_23_2R,23,2R
9,4,5146,野田彩加,17,山口,49,B2,1.28,0.00,0.00,0.00,44.29,46.88,2020_7_16_23_2R,23,2R
10,5,4034,西原明生,41,香川,54,B1,4.55,26.60,4.68,28.00,32.88,20.34,2020_7_16_23_2R,23,2R
11,6,3998,冨成謙児,41,佐賀,53,B1,4.86,27.42,5.13,30.19,28.37,50.00,2020_7_16_23_2R,23,2R
12,1,3462,竹上真司,53,岡山,52,A1,6.16,42.97,6.00,48.28,37.98,37.10,2020_7_16_23_3R,23,3R
13,2,4947,間庭菜摘,27,福岡,49,B2,3.15,11.54,2.44,2.78,43.50,27.59,2020_7_16_23_3R,23,3R
14,3,4504,前田将太,32,福岡,55,A1,7.38,58.22,6.27,40.91,29.91,22.95,2020_7_16_23_3R,23,3R
15,4,3925,大田誠,44,山口,51,B1,4.52,24.42,4.33,22.22,32.24,26.23,2020_7_16_23_3R,23,3R
16,5,4222,山口高志,38,佐賀,51,B1,5.38,39.00,5.23,29.57,28.84,38.33,2020_7_16_23_3R,23,3R
17,6,4007,榮田将彦,41,山口,49,B1,5.23,38.64,4.91,37.04,29.19,32.20,2020_7_16_23_3R,23,3R
18,1,3161,古場輝義,60,大阪,52,A2,5.17,28.00,5.10,28.57,31.58,33.33,2020_7_16_23_4R,23,4R
19,2,4094,中島真二,39,福岡,51,B1,4.23,15.96,3.76,11.76,32.71,30.36,2020_7_16_23_4R,23,4R
20,3,3746,岡瀬正人,45,岡山,52,A2,5.88,39.13,6.61,48.78,34.43,32.20,2020_7_16_23_4R,23,4R
21,4,4556,竹井奈美,30,福岡,46,A1,7.14,55.00,6.61,39.47,27.70,32.81,2020_7_16_23_4R,23,4R
22,5,3305,小野信樹,52,岡山,53,B1,4.06,20.73,3.83,22.22,36.96,37.31,2020_7_16_23_4R,23,4R
23,6,4684,楠原翔太,29,福岡,52,B1,4.96,35.06,4.72,28.26,29.44,28.13,2020_7_16_23_4R,23,4R
24,1,3486,渋田治代,54,福岡,49,B1,4.73,23.17,3.73,21.21,42.45,37.93,2020_7_16_23_5R,23,5R
25,2,4011,堀之内紀,40,岡山,45,A1,6.12,48.89,7.00,60.00,27.60,31.75,2020_7_16_23_5R,23,5R
26,3,3919,村上純,45,岡山,51,A2,5.75,40.45,6.44,50.00,34.67,30.65,2020_7_16_23_5R,23,5R
27,4,4171,榎幸司,37,長崎,51,A2,6.36,46.67,5.47,31.58,32.31,34.48,2020_7_16_23_5R,23,5R
28,5,4234,野相弘司,36,福岡,59,B1,4.71,25.00,4.50,26.19,33.49,28.81,2020_7_16_23_5R,23,5R
29,6,3757,畑和宏,48,広島,52,A2,5.72,36.27,5.38,25.64,48.33,28.57,2020_7_16_23_5R,23,5R
30,1,4034,西原明生,41,香川,54,B1,4.55,26.60,4.68,28.00,32.88,20.34,2020_7_16_23_6R,23,6R
31,2,4060,島田一生,41,福岡,56,A2,5.45,37.38,5.56,44.12,27.88,43.75,2020_7_16_23_6R,23,6R
32,3,3265,今村暢孝,55,福岡,52,A1,6.74,57.55,7.12,63.41,39.65,32.79,2020_7_16_23_6R,23,6R
33,4,4636,赤池修平,30,徳島,52,B1,3.79,22.54,2.33,0.00,33.76,31.75,2020_7_16_23_6R,23,6R
34,5,3892,草場康幸,44,佐賀,51,A2,4.74,27.63,5.70,40.28,27.18,41.54,2020_7_16_23_6R,23,6R
35,6,5014,梶山涼斗,22,佐賀,51,B1,3.38,12.66,2.32,8.04,38.29,12.90,2020_7_16_23_6R,23,6R
36,1,4874,池田奈津,26,福岡,51,B1,4.75,32.14,3.22,16.67,31.13,35.48,2020_7_16_23_7R,23,7R
37,2,4037,別府正幸,41,埼玉,52,A2,5.68,34.18,5.14,36.11,33.03,22.73,2020_7_16_23_7R,23,7R
38,3,4525,真子奈津,32,福岡,45,B1,3.98,17.78,4.73,29.73,31.78,26.98,2020_7_16_23_7R,23,7R
39,4,3849,中岡正彦,42,香川,52,A1,6.66,47.73,7.22,66.67,38.74,43.75,2020_7_16_23_7R,23,7R
40,5,4955,福田慶尚,25,広島,53,B1,3.75,15.58,1.79,4.17,34.09,32.73,2020_7_16_23_7R,23,7R
41,6,4222,山口高志,38,佐賀,51,B1,5.38,39.00,5.23,29.57,28.84,38.33,2020_7_16_23_7R,23,7R
42,1,4529,嶋義信,31,香川,55,B1,4.67,27.71,4.00,17.65,39.55,28.33,2020_7_16_23_8R,23,8R
43,2,3925,大田誠,44,山口,51,B1,4.52,24.42,4.33,22.22,32.24,26.23,2020_7_16_23_8R,23,8R
44,3,3998,冨成謙児,41,佐賀,53,B1,4.86,27.42,5.13,30.19,28.37,50.00,2020_7_16_23_8R,23,8R
45,4,3975,小野寺智,43,香川,52,A2,5.77,33.58,5.55,35.00,28.37,42.11,2020_7_16_23_8R,23,8R
46,5,4556,竹井奈美,30,福岡,46,A1,7.14,55.00,6.61,39.47,27.70,32.81,2020_7_16_23_8R,23,8R
47,6,5060,数原魁,23,兵庫,51,B1,2.43,1.33,0.00,0.00,31.37,26.56,2020_7_16_23_8R,23,8R
48,1,4861,田中宏樹,32,福岡,52,B1,5.21,33.33,4.26,15.38,34.74,29.82,2020_7_16_23_9R,23,9R
