,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3906,飯山晃三,44,長崎,57,B1,4.92,35.09,5.57,37.50,47.14,33.47,2022_6_17_24_1R,24,1R
1,2,4485,楠原正剛,36,福岡,55,B1,4.97,30.77,4.74,29.41,39.41,32.88,2022_6_17_24_1R,24,1R
2,3,5056,西岡成美,26,徳島,45,B1,5.82,36.89,4.92,36.00,30.52,36.99,2022_6_17_24_1R,24,1R
3,4,3571,寺本武司,50,長崎,54,B1,3.88,19.28,4.07,20.21,37.76,36.80,2022_6_17_24_1R,24,1R
4,5,4106,坂井康嗣,42,佐賀,52,B1,4.44,25.97,4.37,21.15,33.04,38.40,2022_6_17_24_1R,24,1R
5,6,3122,高山哲也,60,兵庫,55,B1,3.76,15.96,4.11,16.67,34.05,38.60,2022_6_17_24_1R,24,1R
6,1,4176,樋口喜彦,39,兵庫,54,B1,3.56,13.79,4.20,10.00,34.31,32.49,2022_6_17_24_2R,24,2R
7,2,4692,酒井俊弘,38,福井,52,B1,4.99,30.63,5.74,42.11,33.04,48.00,2022_6_17_24_2R,24,2R
8,3,4603,谷川将太,34,長崎,53,A2,4.73,29.13,4.97,28.47,31.88,34.36,2022_6_17_24_2R,24,2R
9,4,4705,吉川勇作,33,長崎,53,B1,4.45,24.00,4.44,25.19,33.77,32.30,2022_6_17_24_2R,24,2R
10,5,3845,中谷朋子,45,兵庫,45,B1,4.97,27.78,5.17,34.48,30.84,29.58,2022_6_17_24_2R,24,2R
11,6,3714,梶原正,47,福岡,56,B1,5.01,27.45,4.88,26.92,38.43,29.65,2022_6_17_24_2R,24,2R
12,1,4222,山口高志,40,佐賀,52,B1,4.48,23.53,5.40,40.00,42.02,36.44,2022_6_17_24_3R,24,3R
13,2,4122,安東幸治,40,福岡,56,B1,5.90,41.41,5.22,33.33,39.92,34.53,2022_6_17_24_3R,24,3R
14,3,2930,新良一規,65,山口,51,A2,4.90,30.88,0.00,0.00,32.07,36.84,2022_6_17_24_3R,24,3R
15,4,4794,和田拓也,31,兵庫,54,B1,5.61,37.50,5.50,43.75,41.67,39.21,2022_6_17_24_3R,24,3R
16,5,5116,金子七海,22,福井,46,B2,3.26,8.57,0.00,0.00,32.00,29.60,2022_6_17_24_3R,24,3R
17,6,4025,山本隆幸,44,兵庫,52,A1,6.45,44.07,7.09,59.09,37.39,39.08,2022_6_17_24_3R,24,3R
18,1,3338,出本正博,57,広島,53,B1,4.11,20.00,4.03,18.18,37.12,31.90,2022_6_17_24_4R,24,4R
19,2,4656,大崎翔,34,兵庫,60,B1,5.24,33.33,5.06,33.33,27.32,32.33,2022_6_17_24_4R,24,4R
20,3,4812,西野雄貴,32,徳島,52,A1,6.58,45.90,6.16,39.53,33.33,34.47,2022_6_17_24_4R,24,4R
21,4,4040,廣瀬将亨,43,兵庫,58,A1,5.12,32.73,6.08,39.58,41.08,39.73,2022_6_17_24_4R,24,4R
22,5,4611,今井美亜,31,福井,48,B1,5.10,30.11,6.27,45.45,32.91,44.07,2022_6_17_24_4R,24,4R
23,6,3352,小川晃司,53,福岡,50,B1,4.25,13.64,4.38,23.08,40.65,31.90,2022_6_17_24_4R,24,4R
24,1,4691,水原慎,39,徳島,51,B1,4.57,21.67,5.44,44.44,32.43,40.26,2022_6_17_24_5R,24,5R
25,2,3122,高山哲也,60,兵庫,55,B1,3.76,15.96,4.11,16.67,34.05,38.60,2022_6_17_24_5R,24,5R
26,3,4600,井内将太,37,広島,51,A2,5.95,41.61,6.43,47.83,35.39,31.56,2022_6_17_24_5R,24,5R
27,4,3999,大瀧明日,42,愛知,46,A2,6.14,45.24,0.00,0.00,31.70,34.93,2022_6_17_24_5R,24,5R
28,5,5154,村松栄太,25,広島,53,B2,2.08,2.63,2.00,0.00,35.15,34.22,2022_6_17_24_5R,24,5R
29,6,4237,大峯豊,38,山口,55,A1,6.59,43.94,6.22,40.30,32.91,29.68,2022_6_17_24_5R,24,5R
30,1,4596,葛原大陽,39,徳島,51,A2,5.42,30.51,5.02,28.89,40.93,33.05,2022_6_17_24_6R,24,6R
31,2,4744,伊藤玲奈,29,福岡,45,B2,4.67,25.40,4.59,21.88,38.75,34.93,2022_6_17_24_6R,24,6R
32,3,4734,安河内将,32,佐賀,51,A1,6.46,52.08,6.53,48.94,35.71,31.58,2022_6_17_24_6R,24,6R
33,4,4485,楠原正剛,36,福岡,55,B1,4.97,30.77,4.74,29.41,39.41,32.88,2022_6_17_24_6R,24,6R
34,5,5187,小坂風太,22,福井,52,B1,2.03,3.39,0.00,0.00,37.66,38.05,2022_6_17_24_6R,24,6R
35,6,3499,市川哲也,53,広島,51,A1,6.00,37.08,7.53,63.16,32.57,31.80,2022_6_17_24_6R,24,6R
36,1,2930,新良一規,65,山口,51,A2,4.90,30.88,0.00,0.00,32.07,36.84,2022_6_17_24_7R,24,7R
37,2,4106,坂井康嗣,42,佐賀,52,B1,4.44,25.97,4.37,21.15,33.04,38.40,2022_6_17_24_7R,24,7R
38,3,4176,樋口喜彦,39,兵庫,54,B1,3.56,13.79,4.20,10.00,34.31,32.49,2022_6_17_24_7R,24,7R
39,4,4817,渡邉翼,31,山口,50,A2,5.77,39.13,4.52,17.24,35.00,32.76,2022_6_17_24_7R,24,7R
40,5,4189,川上剛,41,福岡,55,A1,6.25,43.14,6.74,52.44,39.57,32.17,2022_6_17_24_7R,24,7R
41,6,5223,森清友翔,21,福岡,55,B2,1.42,1.19,1.33,0.00,34.55,32.17,2022_6_17_24_7R,24,7R
42,1,4324,海野康志,34,山口,60,A1,6.64,49.23,6.70,53.25,42.80,39.74,2022_6_17_24_8R,24,8R
43,2,3571,寺本武司,50,長崎,54,B1,3.88,19.28,4.07,20.21,37.76,36.80,2022_6_17_24_8R,24,8R
44,3,4222,山口高志,40,佐賀,52,B1,4.48,23.53,5.40,40.00,42.02,36.44,2022_6_17_24_8R,24,8R
45,4,4607,鶴田勇雄,33,福岡,53,A2,4.91,24.77,4.87,25.81,35.02,35.96,2022_6_17_24_8R,24,8R
46,5,4692,酒井俊弘,38,福井,52,B1,4.99,30.63,5.74,42.11,33.04,48.00,2022_6_17_24_8R,24,8R
47,6,4416,三宅健太,35,広島,55,A2,5.43,38.46,5.19,26.92,29.87,33.91,2022_6_17_24_8R,24,8R
48,1,3999,大瀧明日,42,愛知,46,A2,6.14,45.24,0.00,0.00,31.70,34.93,2022_6_17_24_9R,24,9R
49,2,4611,今井美亜,31,福井,48,B1,5.10,30.11,6.27,45.45,32.91,44.07,2022_6_17_24_9R,24,9R
50,3,3845,中谷朋子,45,兵庫,45,B1,4.97,27.78,5.17,34.48,30.84,29.58,2022_6_17_24_9R,24,9R
51,4,5129,山口真喜,25,長崎,49,B1,4.13,21.15,3.36,11.11,32.78,30.00,2022_6_17_24_9R,24,9R
52,5,5056,西岡成美,26,徳島,45,B1,5.82,36.89,4.92,36.00,30.52,36.99,2022_6_17_24_9R,24,9R
53,6,5251,沼田七華,19,福井,51,B2,1.13,0.00,0.00,0.00,29.17,34.20,2022_6_17_24_9R,24,9R
54,1,3572,安田政彦,50,兵庫,53,A1,6.23,45.27,6.39,34.21,29.86,37.55,2022_6_17_24_10R,24,10R
55,2,4100,松田隆司,43,福岡,53,A2,5.42,35.00,4.86,33.33,30.62,32.27,2022_6_17_24_10R,24,10R
56,3,4596,葛原大陽,39,徳島,51,A2,5.42,30.51,5.02,28.89,40.93,33.05,2022_6_17_24_10R,24,10R
57,4,3158,島川光男,57,広島,53,A1,5.46,34.56,5.92,41.67,42.08,40.60,2022_6_17_24_10R,24,10R
58,5,3906,飯山晃三,44,長崎,57,B1,4.92,35.09,5.57,37.50,47.14,33.47,2022_6_17_24_10R,24,10R
59,6,4794,和田拓也,31,兵庫,54,B1,5.61,37.50,5.50,43.75,41.67,39.21,2022_6_17_24_10R,24,10R
60,1,4734,安河内将,32,佐賀,51,A1,6.46,52.08,6.53,48.94,35.71,31.58,2022_6_17_24_11R,24,11R
61,2,4817,渡邉翼,31,山口,50,A2,5.77,39.13,4.52,17.24,35.00,32.76,2022_6_17_24_11R,24,11R
62,3,4040,廣瀬将亨,43,兵庫,58,A1,5.12,32.73,6.08,39.58,41.08,39.73,2022_6_17_24_11R,24,11R
63,4,4600,井内将太,37,広島,51,A2,5.95,41.61,6.43,47.83,35.39,31.56,2022_6_17_24_11R,24,11R
64,5,4603,谷川将太,34,長崎,53,A2,4.73,29.13,4.97,28.47,31.88,34.36,2022_6_17_24_11R,24,11R
65,6,4122,安東幸治,40,福岡,56,B1,5.90,41.41,5.22,33.33,39.92,34.53,2022_6_17_24_11R,24,11R
66,1,4189,川上剛,41,福岡,55,A1,6.25,43.14,6.74,52.44,39.57,32.17,2022_6_17_24_12R,24,12R
67,2,4237,大峯豊,38,山口,55,A1,6.59,43.94,6.22,40.30,32.91,29.68,2022_6_17_24_12R,24,12R
68,3,3499,市川哲也,53,広島,51,A1,6.00,37.08,7.53,63.16,32.57,31.80,2022_6_17_24_12R,24,12R
69,4,4025,山本隆幸,44,兵庫,52,A1,6.45,44.07,7.09,59.09,37.39,39.08,2022_6_17_24_12R,24,12R
70,5,4324,海野康志,34,山口,60,A1,6.64,49.23,6.70,53.25,42.80,39.74,2022_6_17_24_12R,24,12R
71,6,4812,西野雄貴,32,徳島,52,A1,6.58,45.90,6.16,39.53,33.33,34.47,2022_6_17_24_12R,24,12R
72,1,4471,新田泰章,35,広島,53,A2,6.42,43.54,5.55,36.36,25.00,30.56,2022_6_17_21_1R,21,1R
73,2,4023,柴田友和,44,福岡,51,B1,4.06,19.05,4.41,23.53,4.76,46.15,2022_6_17_21_1R,21,1R
74,3,5126,山下大輝,25,兵庫,52,B1,3.95,21.57,2.14,0.00,38.10,34.21,2022_6_17_21_1R,21,1R
