,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3931,黒崎竜也,45,三重,50,A2,6.33,49.28,0.00,0.00,28.44,22.22,2022_4_4_23_1R,23,1R
1,2,4489,岩川仁士,35,大阪,55,B1,4.84,30.77,4.60,26.67,30.36,30.00,2022_4_4_23_1R,23,1R
2,3,4423,坂口貴彦,32,岡山,56,B1,4.97,27.36,5.50,50.00,19.66,0.00,2022_4_4_23_1R,23,1R
3,4,3949,今出晋二,45,岡山,57,B1,4.32,17.39,4.54,23.08,42.11,11.11,2022_4_4_23_1R,23,1R
4,5,3851,森田昭彦,49,福岡,56,B1,4.02,17.24,3.95,17.24,35.29,25.00,2022_4_4_23_1R,23,1R
5,6,3506,宮西真昭,50,佐賀,53,B2,4.36,15.07,3.99,11.63,38.46,90.00,2022_4_4_23_1R,23,1R
6,1,4463,三苫晃幸,35,福岡,55,A2,6.17,45.60,5.42,28.95,24.14,0.00,2022_4_4_23_2R,23,2R
7,2,3873,別府昌樹,45,広島,53,A1,5.73,37.19,6.68,46.81,26.61,0.00,2022_4_4_23_2R,23,2R
8,3,4672,守屋大地,36,岡山,52,B1,4.00,18.06,4.39,17.86,31.65,44.44,2022_4_4_23_2R,23,2R
9,4,4054,福嶋智之,43,岡山,54,B1,4.51,22.55,3.45,13.64,36.04,36.36,2022_4_4_23_2R,23,2R
10,5,4252,松下哲也,38,福岡,52,B1,4.53,25.88,4.66,25.00,29.73,20.00,2022_4_4_23_2R,23,2R
11,6,4674,池田剛規,34,福岡,52,B1,5.07,29.63,4.66,28.13,29.82,0.00,2022_4_4_23_2R,23,2R
12,1,4086,寺本重宣,41,東京,51,A2,6.21,42.86,0.00,0.00,19.00,0.00,2022_4_4_23_3R,23,3R
13,2,5124,上瀧絢也,25,佐賀,55,B2,1.74,3.70,1.48,2.27,18.29,0.00,2022_4_4_23_3R,23,3R
14,3,4364,池永太,37,福岡,55,A1,7.36,64.71,7.78,65.31,20.59,11.11,2022_4_4_23_3R,23,3R
15,4,5214,田中宏典,22,佐賀,61,B2,1.45,0.00,1.44,0.00,34.23,0.00,2022_4_4_23_3R,23,3R
16,5,3935,岩津徹郎,44,岡山,55,B1,4.98,28.89,4.94,27.78,27.36,0.00,2022_4_4_23_3R,23,3R
17,6,4091,荒田泰明,41,埼玉,54,B1,4.57,25.00,0.00,0.00,31.40,0.00,2022_4_4_23_3R,23,3R
18,1,3574,大神康司,49,福岡,54,A1,6.20,44.72,5.79,41.05,29.87,0.00,2022_4_4_23_4R,23,4R
19,2,3535,渡修平,49,兵庫,51,B1,3.51,13.73,0.00,0.00,35.83,0.00,2022_4_4_23_4R,23,4R
20,3,4109,谷津幸宏,41,埼玉,54,A2,5.69,39.55,6.22,44.44,22.73,0.00,2022_4_4_23_4R,23,4R
21,4,4491,田中堅,35,群馬,52,B1,4.30,21.30,0.00,0.00,27.27,0.00,2022_4_4_23_4R,23,4R
22,5,3352,小川晃司,53,福岡,50,B1,4.21,13.21,5.24,31.58,29.73,0.00,2022_4_4_23_4R,23,4R
23,6,4163,山崎裕司,40,広島,52,A2,5.88,40.65,6.13,43.40,40.54,27.27,2022_4_4_23_4R,23,4R
24,1,3851,森田昭彦,49,福岡,56,B1,4.02,17.24,3.95,17.24,35.29,25.00,2022_4_4_23_5R,23,5R
25,2,3696,白井友晴,49,埼玉,52,A2,5.48,29.31,5.18,21.43,25.47,45.45,2022_4_4_23_5R,23,5R
26,3,4066,東本勝利,42,三重,52,A2,6.29,46.88,0.00,0.00,39.64,14.29,2022_4_4_23_5R,23,5R
27,4,4110,小澤和也,41,埼玉,57,B1,4.96,27.38,0.00,0.00,42.48,44.44,2022_4_4_23_5R,23,5R
28,5,4441,末永由楽,35,岡山,56,A1,5.83,37.86,5.14,34.48,33.01,0.00,2022_4_4_23_5R,23,5R
29,6,4078,渡辺史之,43,群馬,51,B1,4.14,20.21,3.13,12.50,36.36,0.00,2022_4_4_23_5R,23,5R
30,1,4252,松下哲也,38,福岡,52,B1,4.53,25.88,4.66,25.00,29.73,20.00,2022_4_4_23_6R,23,6R
31,2,4607,鶴田勇雄,33,福岡,53,A2,4.76,25.30,5.27,29.09,26.85,0.00,2022_4_4_23_6R,23,6R
32,3,5041,荒牧凪沙,23,福岡,51,B1,3.19,6.25,6.57,28.57,58.23,50.00,2022_4_4_23_6R,23,6R
33,4,4144,石塚久也,40,埼玉,51,A1,6.68,51.35,7.13,62.50,33.90,30.00,2022_4_4_23_6R,23,6R
