,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4512,高野哲史,31,兵庫,53,A1,6.68,47.26,7.23,62.30,46.67,47.06,2020_6_22_21_1R,21,1R
1,2,3901,松田憲幸,43,山口,51,B1,5.34,35.54,6.28,51.16,35.00,28.21,2020_6_22_21_1R,21,1R
2,3,4153,佐々木巌,40,山口,57,B2,4.03,15.25,4.19,21.88,33.33,57.14,2020_6_22_21_1R,21,1R
3,4,4485,楠原正剛,34,福岡,56,B1,5.77,37.11,4.78,32.20,11.76,18.18,2020_6_22_21_1R,21,1R
4,5,5101,表健太,23,福岡,52,B2,1.41,0.00,1.00,0.00,56.25,34.09,2020_6_22_21_1R,21,1R
5,6,3714,梶原正,45,福岡,57,B1,4.79,23.08,4.77,25.00,44.44,24.39,2020_6_22_21_1R,21,1R
6,1,3726,桂林寛,48,福岡,54,A2,5.90,37.24,6.16,40.00,70.00,30.56,2020_6_22_21_2R,21,2R
7,2,4574,東潤樹,31,広島,52,B1,5.47,33.64,4.86,23.81,47.37,18.60,2020_6_22_21_2R,21,2R
8,3,3741,松尾基成,46,福岡,56,B1,4.33,19.57,4.50,19.39,41.18,55.88,2020_6_22_21_2R,21,2R
9,4,4544,松田大志,32,福岡,51,A1,7.19,61.07,6.96,57.52,47.37,12.50,2020_6_22_21_2R,21,2R
10,5,5086,本村大,21,長崎,53,B2,2.06,1.43,1.27,0.00,62.50,28.13,2020_6_22_21_2R,21,2R
11,6,5000,岡本翔太,25,山口,50,B1,4.32,24.14,2.31,7.69,7.14,31.11,2020_6_22_21_2R,21,2R
12,1,4357,田中和也,35,大阪,53,A1,6.82,53.15,6.57,42.86,7.14,34.29,2020_6_22_21_3R,21,3R
13,2,4355,小川広大,36,福岡,57,B1,4.49,25.00,4.62,23.64,63.16,32.56,2020_6_22_21_3R,21,3R
14,3,4002,古結宏,42,兵庫,53,A1,7.01,58.06,6.25,50.00,25.00,34.29,2020_6_22_21_3R,21,3R
15,4,4094,中島真二,39,福岡,51,B1,4.34,17.39,5.39,36.36,22.22,42.11,2020_6_22_21_3R,21,3R
16,5,4583,古田祐貴,30,香川,51,A2,6.06,36.28,5.12,21.21,56.25,35.14,2020_6_22_21_3R,21,3R
17,6,3855,大熊辰弥,47,香川,51,B1,4.24,20.93,3.42,8.33,29.41,51.22,2020_6_22_21_3R,21,3R
18,1,4042,丸岡正典,40,大阪,51,A1,6.16,37.90,5.47,36.84,35.29,30.95,2020_6_22_21_4R,21,4R
19,2,4567,上村慎太,32,山口,50,B1,3.97,14.10,4.26,14.81,40.00,15.00,2020_6_22_21_4R,21,4R
20,3,4652,酒見峻介,34,佐賀,50,B1,4.48,18.35,3.70,0.00,7.69,29.55,2020_6_22_21_4R,21,4R
21,4,4155,長野壮志,39,福岡,57,A2,6.59,54.76,6.49,50.00,6.25,62.50,2020_6_22_21_4R,21,4R
22,5,4919,吉田翔悟,29,長崎,52,B1,4.26,21.74,3.73,6.67,25.00,52.27,2020_6_22_21_4R,21,4R
23,6,5055,眞鳥章太,24,長崎,53,B1,3.29,11.00,2.29,0.00,25.00,14.63,2020_6_22_21_4R,21,4R
24,1,4000,松本博昭,43,広島,55,A2,5.88,37.25,6.41,35.29,17.65,35.14,2020_6_22_21_5R,21,5R
25,2,3961,谷村一哉,41,山口,55,A1,6.82,47.97,0.00,0.00,31.25,30.23,2020_6_22_21_5R,21,5R
26,3,4691,水原慎,37,徳島,50,B1,4.83,25.45,4.68,24.00,37.50,16.22,2020_6_22_21_5R,21,5R
27,4,4635,峰重力也,30,岡山,54,B1,4.31,21.59,3.11,11.11,21.43,19.51,2020_6_22_21_5R,21,5R
28,5,4704,河野大,31,徳島,51,A2,6.31,41.61,6.56,44.44,7.14,52.38,2020_6_22_21_5R,21,5R
29,6,4295,小坂尚哉,33,兵庫,54,A1,6.38,45.54,6.98,53.66,5.88,21.21,2020_6_22_21_5R,21,5R
30,1,4485,楠原正剛,34,福岡,56,B1,5.77,37.11,4.78,32.20,11.76,18.18,2020_6_22_21_6R,21,6R
31,2,4361,柳生泰二,35,山口,53,A1,6.62,48.44,7.31,57.14,31.25,38.89,2020_6_22_21_6R,21,6R
32,3,4564,山本景士,32,広島,54,B1,4.99,29.07,5.22,29.27,33.33,47.06,2020_6_22_21_6R,21,6R
33,4,5086,本村大,21,長崎,53,B2,2.06,1.43,1.27,0.00,62.50,28.13,2020_6_22_21_6R,21,6R
34,5,3284,渡邊伸太,52,佐賀,54,A1,6.36,44.63,7.03,57.63,46.67,20.45,2020_6_22_21_6R,21,6R
35,6,4580,長谷川雅,30,岡山,52,A2,6.36,41.54,5.90,42.86,29.41,25.00,2020_6_22_21_6R,21,6R
36,1,4423,坂口貴彦,31,岡山,55,B1,4.88,33.59,4.73,24.24,11.76,38.10,2020_6_22_21_7R,21,7R
37,2,3797,岩井繁,47,広島,62,B1,4.11,20.59,4.73,21.95,33.33,53.13,2020_6_22_21_7R,21,7R
38,3,4248,岡本大,38,長崎,56,B1,4.53,25.74,4.80,26.76,14.29,34.21,2020_6_22_21_7R,21,7R
39,4,4574,東潤樹,31,広島,52,B1,5.47,33.64,4.86,23.81,47.37,18.60,2020_6_22_21_7R,21,7R
40,5,4355,小川広大,36,福岡,57,B1,4.49,25.00,4.62,23.64,63.16,32.56,2020_6_22_21_7R,21,7R
41,6,5101,表健太,23,福岡,52,B2,1.41,0.00,1.00,0.00,56.25,34.09,2020_6_22_21_7R,21,7R
42,1,4163,山崎裕司,38,広島,51,A1,6.19,44.36,6.50,37.50,17.65,24.39,2020_6_22_21_8R,21,8R
43,2,4153,佐々木巌,40,山口,57,B2,4.03,15.25,4.19,21.88,33.33,57.14,2020_6_22_21_8R,21,8R
44,3,5055,眞鳥章太,24,長崎,53,B1,3.29,11.00,2.29,0.00,25.00,14.63,2020_6_22_21_8R,21,8R
45,4,4578,藤山雅弘,31,大阪,53,A2,6.91,56.69,7.10,46.67,40.00,10.87,2020_6_22_21_8R,21,8R
46,5,4544,松田大志,32,福岡,51,A1,7.19,61.07,6.96,57.52,47.37,12.50,2020_6_22_21_8R,21,8R
47,6,5105,富田恕生,21,福岡,53,B2,1.45,0.00,1.35,0.00,77.78,21.43,2020_6_22_21_8R,21,8R
48,1,4041,小林基樹,41,山口,54,B1,4.67,25.64,0.00,0.00,35.29,47.22,2020_6_22_21_9R,21,9R
49,2,4583,古田祐貴,30,香川,51,A2,6.06,36.28,5.12,21.21,56.25,35.14,2020_6_22_21_9R,21,9R
50,3,4000,松本博昭,43,広島,55,A2,5.88,37.25,6.41,35.29,17.65,35.14,2020_6_22_21_9R,21,9R
51,4,3741,松尾基成,46,福岡,56,B1,4.33,19.57,4.50,19.39,41.18,55.88,2020_6_22_21_9R,21,9R
52,5,4042,丸岡正典,40,大阪,51,A1,6.16,37.90,5.47,36.84,35.29,30.95,2020_6_22_21_9R,21,9R
53,6,3901,松田憲幸,43,山口,51,B1,5.34,35.54,6.28,51.16,35.00,28.21,2020_6_22_21_9R,21,9R
54,1,3631,田添康介,50,長崎,57,A2,4.80,25.41,5.76,39.39,25.00,58.33,2020_6_22_21_10R,21,10R
55,2,4295,小坂尚哉,33,兵庫,54,A1,6.38,45.54,6.98,53.66,5.88,21.21,2020_6_22_21_10R,21,10R
56,3,4919,吉田翔悟,29,長崎,52,B1,4.26,21.74,3.73,6.67,25.00,52.27,2020_6_22_21_10R,21,10R
57,4,3284,渡邊伸太,52,佐賀,54,A1,6.36,44.63,7.03,57.63,46.67,20.45,2020_6_22_21_10R,21,10R
58,5,4423,坂口貴彦,31,岡山,55,B1,4.88,33.59,4.73,24.24,11.76,38.10,2020_6_22_21_10R,21,10R
59,6,4593,小坂宗司,39,大阪,52,A2,6.08,45.39,5.56,27.78,31.25,27.27,2020_6_22_21_10R,21,10R
60,1,4704,河野大,31,徳島,51,A2,6.31,41.61,6.56,44.44,7.14,52.38,2020_6_22_21_11R,21,11R
61,2,4512,高野哲史,31,兵庫,53,A1,6.68,47.26,7.23,62.30,46.67,47.06,2020_6_22_21_11R,21,11R
62,3,3906,飯山晃三,42,長崎,60,A2,4.69,25.86,4.81,31.25,50.00,38.10,2020_6_22_21_11R,21,11R
63,4,3797,岩井繁,47,広島,62,B1,4.11,20.59,4.73,21.95,33.33,53.13,2020_6_22_21_11R,21,11R
