,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4572,渡部悟,30,大阪,54,A2,5.87,40.40,5.90,45.00,26.62,0.00,2019_3_22_23_1R,23,1R
1,2,4612,志々目裕,28,福岡,56,B2,3.35,11.76,3.45,6.45,29.10,0.00,2019_3_22_23_1R,23,1R
2,3,4327,加藤翔,35,静岡,53,B1,4.68,32.71,3.63,12.50,32.86,0.00,2019_3_22_23_1R,23,1R
3,4,4438,森作雄大,32,東京,53,B1,5.41,36.73,0.00,0.00,30.47,0.00,2019_3_22_23_1R,23,1R
4,5,4505,島田賢人,30,埼玉,56,A2,5.88,42.03,0.00,0.00,26.06,0.00,2019_3_22_23_1R,23,1R
5,6,4509,平見真彦,30,愛知,53,B1,5.60,32.29,5.70,50.00,34.31,0.00,2019_3_22_23_1R,23,1R
6,1,4340,土性雅也,34,三重,56,B1,4.17,17.86,4.21,18.60,25.18,0.00,2019_3_22_23_2R,23,2R
7,2,4025,山本隆幸,41,兵庫,51,A1,6.42,44.30,8.30,80.00,28.78,0.00,2019_3_22_23_2R,23,2R
8,3,4491,田中堅,32,群馬,52,B1,4.97,25.56,5.61,32.14,18.45,0.00,2019_3_22_23_2R,23,2R
9,4,4638,小林遼太,28,福岡,55,B1,5.25,33.66,5.21,21.05,31.72,0.00,2019_3_22_23_2R,23,2R
10,5,4708,半田尚也,29,広島,55,B1,3.94,13.33,2.78,11.11,25.35,0.00,2019_3_22_23_2R,23,2R
11,6,4715,村上遼,26,長崎,51,A2,6.30,47.83,5.33,33.33,30.56,0.00,2019_3_22_23_2R,23,2R
12,1,4034,西原明生,40,香川,54,B1,4.72,28.28,4.39,33.33,29.93,0.00,2019_3_22_23_3R,23,3R
13,2,4196,田中太一,37,佐賀,52,A2,4.92,32.73,5.71,40.91,27.13,0.00,2019_3_22_23_3R,23,3R
14,3,4494,河合佑樹,32,静岡,51,A1,7.09,56.92,6.82,50.00,26.79,0.00,2019_3_22_23_3R,23,3R
15,4,4905,土井祥伍,24,大阪,54,B1,3.99,18.58,2.67,0.00,32.19,0.00,2019_3_22_23_3R,23,3R
16,5,4241,大串重幸,34,長崎,53,B1,4.65,24.51,5.34,32.20,21.09,0.00,2019_3_22_23_3R,23,3R
17,6,4700,金子和之,31,埼玉,51,B1,4.59,23.53,5.43,28.57,35.56,0.00,2019_3_22_23_3R,23,3R
18,1,4737,竹井貴史,27,福岡,52,A1,6.28,47.66,6.43,46.67,31.39,0.00,2019_3_22_23_4R,23,4R
19,2,4474,渡辺崇,31,福岡,57,B1,4.65,20.00,3.91,13.04,35.25,0.00,2019_3_22_23_4R,23,4R
20,3,4164,岩永節也,37,長崎,54,B1,4.41,22.45,4.15,22.22,46.72,0.00,2019_3_22_23_4R,23,4R
21,4,4725,佐竹太一,32,兵庫,52,B1,4.05,18.29,1.90,0.00,28.67,0.00,2019_3_22_23_4R,23,4R
22,5,4615,板倉敦史,38,東京,55,B1,4.22,18.52,3.11,11.11,38.35,0.00,2019_3_22_23_4R,23,4R
23,6,4435,服部達哉,32,愛知,55,A2,5.83,38.60,0.00,0.00,16.24,0.00,2019_3_22_23_4R,23,4R
24,1,4411,沢田昭宏,33,大阪,54,B1,5.18,33.04,5.00,12.50,30.94,0.00,2019_3_22_23_5R,23,5R
25,2,4143,浦田晃嗣,37,佐賀,56,B1,4.31,18.75,5.22,32.65,33.33,0.00,2019_3_22_23_5R,23,5R
26,3,4645,上村純一,38,群馬,52,A1,6.37,48.65,8.25,62.50,31.11,0.00,2019_3_22_23_5R,23,5R
27,4,4776,竹田和哉,25,香川,55,A2,6.05,41.98,6.13,48.39,33.86,0.00,2019_3_22_23_5R,23,5R
28,5,4826,井上一輝,24,大阪,50,A2,5.52,36.67,3.95,25.00,39.72,0.00,2019_3_22_23_5R,23,5R
29,6,4327,加藤翔,35,静岡,53,B1,4.68,32.71,3.63,12.50,32.86,0.00,2019_3_22_23_5R,23,5R
30,1,4438,森作雄大,32,東京,53,B1,5.41,36.73,0.00,0.00,30.47,0.00,2019_3_22_23_6R,23,6R
31,2,4706,三浦洋次,30,愛知,49,A2,5.43,35.78,4.71,23.81,38.85,0.00,2019_3_22_23_6R,23,6R
32,3,4708,半田尚也,29,広島,55,B1,3.94,13.33,2.78,11.11,25.35,0.00,2019_3_22_23_6R,23,6R
33,4,4579,中嶋健一,29,三重,54,A1,6.31,45.16,6.84,56.00,33.56,0.00,2019_3_22_23_6R,23,6R
34,5,4684,楠原翔太,28,福岡,55,B1,4.91,30.36,4.68,25.53,23.97,0.00,2019_3_22_23_6R,23,6R
35,6,4522,古澤光紀,31,福岡,54,A1,6.73,52.24,5.63,36.84,42.15,0.00,2019_3_22_23_6R,23,6R
36,1,4822,百武翔,26,佐賀,51,A2,4.89,25.77,4.82,25.79,38.89,0.00,2019_3_22_23_7R,23,7R
37,2,4608,荒井翔伍,29,東京,55,A1,5.99,39.47,5.74,39.13,35.61,0.00,2019_3_22_23_7R,23,7R
38,3,4715,村上遼,26,長崎,51,A2,6.30,47.83,5.33,33.33,30.56,0.00,2019_3_22_23_7R,23,7R
39,4,5025,粟田祥,23,徳島,59,B2,1.30,0.00,0.00,0.00,24.81,0.00,2019_3_22_23_7R,23,7R
40,5,4034,西原明生,40,香川,54,B1,4.72,28.28,4.39,33.33,29.93,0.00,2019_3_22_23_7R,23,7R
41,6,4612,志々目裕,28,福岡,56,B2,3.35,11.76,3.45,6.45,29.10,0.00,2019_3_22_23_7R,23,7R
42,1,4615,板倉敦史,38,東京,55,B1,4.22,18.52,3.11,11.11,38.35,0.00,2019_3_22_23_8R,23,8R
43,2,4638,小林遼太,28,福岡,55,B1,5.25,33.66,5.21,21.05,31.72,0.00,2019_3_22_23_8R,23,8R
44,3,4745,関野龍,26,福岡,50,B2,3.38,15.00,2.70,6.06,38.97,0.00,2019_3_22_23_8R,23,8R
45,4,4072,森永淳,38,佐賀,51,A1,6.39,47.71,7.24,59.78,34.75,0.00,2019_3_22_23_8R,23,8R
46,5,4509,平見真彦,30,愛知,53,B1,5.60,32.29,5.70,50.00,34.31,0.00,2019_3_22_23_8R,23,8R
47,6,4439,近藤友宝,32,埼玉,54,B1,4.64,24.32,0.00,0.00,36.96,0.00,2019_3_22_23_8R,23,8R
48,1,4196,田中太一,37,佐賀,52,A2,4.92,32.73,5.71,40.91,27.13,0.00,2019_3_22_23_9R,23,9R
49,2,4445,宮地元輝,32,佐賀,55,A1,7.00,52.45,6.95,57.82,21.62,0.00,2019_3_22_23_9R,23,9R
50,3,4505,島田賢人,30,埼玉,56,A2,5.88,42.03,0.00,0.00,26.06,0.00,2019_3_22_23_9R,23,9R
51,4,4411,沢田昭宏,33,大阪,54,B1,5.18,33.04,5.00,12.50,30.94,0.00,2019_3_22_23_9R,23,9R
52,5,4340,土性雅也,34,三重,56,B1,4.17,17.86,4.21,18.60,25.18,0.00,2019_3_22_23_9R,23,9R
53,6,4899,占部一真,27,福岡,51,B1,3.76,14.67,3.33,14.29,35.66,0.00,2019_3_22_23_9R,23,9R
54,1,4027,松江秀徳,41,佐賀,52,A2,6.41,46.81,6.69,51.76,35.51,0.00,2019_3_22_23_10R,23,10R
55,2,4684,楠原翔太,28,福岡,55,B1,4.91,30.36,4.68,25.53,23.97,0.00,2019_3_22_23_10R,23,10R
56,3,4572,渡部悟,30,大阪,54,A2,5.87,40.40,5.90,45.00,26.62,0.00,2019_3_22_23_10R,23,10R
57,4,4435,服部達哉,32,愛知,55,A2,5.83,38.60,0.00,0.00,16.24,0.00,2019_3_22_23_10R,23,10R
58,5,4700,金子和之,31,埼玉,51,B1,4.59,23.53,5.43,28.57,35.56,0.00,2019_3_22_23_10R,23,10R
59,6,4826,井上一輝,24,大阪,50,A2,5.52,36.67,3.95,25.00,39.72,0.00,2019_3_22_23_10R,23,10R
60,1,4471,新田泰章,31,広島,52,A1,6.21,42.25,6.55,51.06,45.93,0.00,2019_3_22_23_11R,23,11R
61,2,4596,葛原大陽,35,徳島,49,A2,5.91,43.94,5.00,23.08,38.89,0.00,2019_3_22_23_11R,23,11R
62,3,4706,三浦洋次,30,愛知,49,A2,5.43,35.78,4.71,23.81,38.85,0.00,2019_3_22_23_11R,23,11R
63,4,4822,百武翔,26,佐賀,51,A2,4.89,25.77,4.82,25.79,38.89,0.00,2019_3_22_23_11R,23,11R
64,5,4474,渡辺崇,31,福岡,57,B1,4.65,20.00,3.91,13.04,35.25,0.00,2019_3_22_23_11R,23,11R
65,6,4491,田中堅,32,群馬,52,B1,4.97,25.56,5.61,32.14,18.45,0.00,2019_3_22_23_11R,23,11R
66,1,4072,森永淳,38,佐賀,51,A1,6.39,47.71,7.24,59.78,34.75,0.00,2019_3_22_23_12R,23,12R
67,2,4494,河合佑樹,32,静岡,51,A1,7.09,56.92,6.82,50.00,26.79,0.00,2019_3_22_23_12R,23,12R
68,3,4025,山本隆幸,41,兵庫,51,A1,6.42,44.30,8.30,80.00,28.78,0.00,2019_3_22_23_12R,23,12R
69,4,4737,竹井貴史,27,福岡,52,A1,6.28,47.66,6.43,46.67,31.39,0.00,2019_3_22_23_12R,23,12R
70,5,4645,上村純一,38,群馬,52,A1,6.37,48.65,8.25,62.50,31.11,0.00,2019_3_22_23_12R,23,12R
71,6,4579,中嶋健一,29,三重,54,A1,6.31,45.16,6.84,56.00,33.56,0.00,2019_3_22_23_12R,23,12R
72,1,4083,福島勇樹,39,東京,57,A1,6.39,48.15,6.71,35.29,24.54,30.70,2019_3_22_21_1R,21,1R
73,2,3294,野中義生,53,静岡,54,B1,4.88,30.19,5.13,46.67,37.06,34.26,2019_3_22_21_1R,21,1R
74,3,3585,井川真人,46,岡山,56,B1,4.50,23.33,4.68,20.00,37.78,33.95,2019_3_22_21_1R,21,1R
75,4,4487,三原司,32,福岡,51,B1,4.44,26.55,4.93,31.52,36.76,32.55,2019_3_22_21_1R,21,1R
76,5,4441,末永由楽,32,岡山,57,B1,5.85,40.30,6.80,56.10,39.79,28.17,2019_3_22_21_1R,21,1R
77,6,5044,渡邉健,19,東京,56,B1,2.74,5.95,0.00,0.00,31.00,37.44,2019_3_22_21_1R,21,1R
78,1,3834,細川明人,44,岡山,56,A2,4.89,27.72,5.92,53.85,22.50,23.43,2019_3_22_21_2R,21,2R
79,2,4555,富永大一,29,福岡,52,B1,5.33,40.21,4.09,15.91,30.48,35.21,2019_3_22_21_2R,21,2R
