,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3714,梶原正,47,福岡,55,B1,4.70,23.42,5.07,32.14,26.09,12.50,2022_8_19_24_1R,24,1R
1,2,5170,佐藤太亮,21,岡山,51,B1,2.56,4.88,0.00,0.00,25.93,27.59,2022_8_19_24_1R,24,1R
2,3,4046,谷村啓司,42,福岡,53,B1,4.21,18.18,4.60,26.67,29.17,68.75,2022_8_19_24_1R,24,1R
3,4,3025,山口哲治,60,長崎,51,B1,4.05,20.00,4.76,24.04,45.83,27.27,2022_8_19_24_1R,24,1R
4,5,4969,町田洸希,31,長崎,53,B1,4.00,14.94,4.41,23.38,25.00,34.48,2022_8_19_24_1R,24,1R
5,6,5219,森口和紀,21,福岡,52,B2,1.69,1.39,1.63,0.00,20.00,40.00,2022_8_19_24_1R,24,1R
6,1,3734,宮田政勝,48,福岡,54,B1,4.92,32.53,4.73,40.00,40.74,11.76,2022_8_19_24_2R,24,2R
7,2,3571,寺本武司,50,長崎,52,B1,4.21,21.98,4.14,20.79,29.63,26.09,2022_8_19_24_2R,24,2R
8,3,3627,井上恵一,53,福岡,53,B1,4.99,31.94,4.45,25.45,43.48,30.43,2022_8_19_24_2R,24,2R
9,4,4153,佐々木巌,42,山口,57,B1,3.74,21.05,4.36,22.22,24.00,29.17,2022_8_19_24_2R,24,2R
10,5,4562,阪本勇介,34,岡山,53,B1,4.94,24.37,4.28,17.39,29.17,34.62,2022_8_19_24_2R,24,2R
11,6,5208,屋良龍紀,24,長崎,52,B2,2.08,6.25,2.07,3.45,19.23,53.57,2022_8_19_24_2R,24,2R
12,1,3726,桂林寛,51,福岡,54,B1,4.48,22.40,4.87,28.30,24.00,27.59,2022_8_19_24_3R,24,3R
13,2,3070,山室展弘,61,岡山,51,A2,5.84,41.38,4.70,26.42,25.00,0.00,2022_8_19_24_3R,24,3R
14,3,3523,寳田亮治,53,福岡,52,B1,4.98,28.28,4.98,33.33,34.62,30.43,2022_8_19_24_3R,24,3R
15,4,4264,長尾章平,37,山口,53,A2,5.71,40.63,5.73,36.67,73.08,29.63,2022_8_19_24_3R,24,3R
16,5,3506,宮西真昭,51,佐賀,54,B1,3.64,16.00,3.18,5.88,36.00,30.77,2022_8_19_24_3R,24,3R
17,6,5000,岡本翔太,27,山口,52,B1,4.14,18.82,3.50,14.29,25.93,39.13,2022_8_19_24_3R,24,3R
18,1,3752,宇土泰就,51,福岡,53,B1,5.65,40.87,4.94,27.69,0.00,57.14,2022_8_19_24_4R,24,4R
19,2,4549,小林文彦,33,福岡,52,A2,5.54,37.62,6.41,52.94,25.00,18.75,2022_8_19_24_4R,24,4R
20,3,3564,桑原啓,52,福岡,53,B1,5.28,38.46,4.78,21.88,45.45,40.00,2022_8_19_24_4R,24,4R
21,4,4268,和合俊介,36,福岡,59,B1,3.65,12.94,4.31,25.00,19.23,60.00,2022_8_19_24_4R,24,4R
22,5,3297,藤丸光一,55,福岡,49,A2,5.46,34.56,5.33,39.22,34.62,40.74,2022_8_19_24_4R,24,4R
23,6,4174,赤坂俊輔,39,長崎,51,A1,6.54,48.08,7.47,56.25,54.17,33.33,2022_8_19_24_4R,24,4R
24,1,3976,内田圭,45,山口,56,B1,3.90,24.39,3.20,13.33,13.04,44.83,2022_8_19_24_5R,24,5R
25,2,5067,山田真聖,23,山口,55,B1,3.17,13.21,1.94,6.25,9.52,41.18,2022_8_19_24_5R,24,5R
26,3,3714,梶原正,47,福岡,55,B1,4.70,23.42,5.07,32.14,26.09,12.50,2022_8_19_24_5R,24,5R
27,4,4892,柴田直哉,32,福岡,52,A2,5.82,38.78,4.79,26.92,9.68,38.10,2022_8_19_24_5R,24,5R
28,5,4451,松崎祐太,34,福岡,52,A1,6.59,50.38,5.96,39.58,29.63,58.62,2022_8_19_24_5R,24,5R
29,6,4256,渡辺浩司,38,福岡,52,A1,6.88,46.77,6.84,31.58,26.32,35.71,2022_8_19_24_5R,24,5R
30,1,4396,大田直弥,36,山口,52,A2,5.61,36.79,4.54,24.32,41.38,22.73,2022_8_19_24_6R,24,6R
31,2,5152,丸山祐也,27,福岡,49,B2,2.03,5.41,1.44,0.00,30.30,50.00,2022_8_19_24_6R,24,6R
32,3,4332,村上彰一,38,福岡,56,B1,4.58,27.78,6.00,57.14,25.00,8.33,2022_8_19_24_6R,24,6R
33,4,4394,永嶋裕一,36,福岡,58,B1,3.92,13.11,4.23,23.08,20.00,30.00,2022_8_19_24_6R,24,6R
34,5,3684,清水攻二,48,山口,53,A2,5.73,39.78,5.40,30.95,12.00,33.33,2022_8_19_24_6R,24,6R
35,6,3257,田頭実,55,福岡,50,A1,6.09,44.19,7.70,66.04,32.14,23.08,2022_8_19_24_6R,24,6R
36,1,4287,今井貴士,38,福岡,56,A1,6.83,54.76,6.68,55.00,30.77,50.00,2022_8_19_24_7R,24,7R
37,2,4679,植田太一,33,福岡,59,B1,4.78,27.66,5.82,45.45,44.83,31.25,2022_8_19_24_7R,24,7R
38,3,3726,桂林寛,51,福岡,54,B1,4.48,22.40,4.87,28.30,24.00,27.59,2022_8_19_24_7R,24,7R
39,4,3574,大神康司,50,福岡,53,A2,6.11,48.18,5.92,43.16,29.03,27.59,2022_8_19_24_7R,24,7R
40,5,3784,中島友和,45,佐賀,52,A2,5.60,39.60,5.13,30.43,40.00,16.00,2022_8_19_24_7R,24,7R
41,6,5170,佐藤太亮,21,岡山,51,B1,2.56,4.88,0.00,0.00,25.93,27.59,2022_8_19_24_7R,24,7R
42,1,4070,中村亮太,41,長崎,52,A1,6.90,54.41,7.13,55.00,27.27,35.29,2022_8_19_24_8R,24,8R
43,2,4164,岩永節也,40,長崎,52,B2,4.20,20.45,4.47,25.88,44.83,33.33,2022_8_19_24_8R,24,8R
44,3,4753,森照夫,34,福岡,52,B2,4.88,29.69,5.00,26.83,19.23,37.93,2022_8_19_24_8R,24,8R
45,4,3752,宇土泰就,51,福岡,53,B1,5.65,40.87,4.94,27.69,0.00,57.14,2022_8_19_24_8R,24,8R
46,5,3661,柳瀬興志,53,山口,58,A2,4.99,31.19,6.31,37.50,12.00,7.41,2022_8_19_24_8R,24,8R
47,6,5055,眞鳥章太,26,長崎,52,B1,4.62,21.43,4.62,25.69,11.76,37.50,2022_8_19_24_8R,24,8R
48,1,4451,松崎祐太,34,福岡,52,A1,6.59,50.38,5.96,39.58,29.63,58.62,2022_8_19_24_9R,24,9R
49,2,4969,町田洸希,31,長崎,53,B1,4.00,14.94,4.41,23.38,25.00,34.48,2022_8_19_24_9R,24,9R
50,3,4264,長尾章平,37,山口,53,A2,5.71,40.63,5.73,36.67,73.08,29.63,2022_8_19_24_9R,24,9R
51,4,4174,赤坂俊輔,39,長崎,51,A1,6.54,48.08,7.47,56.25,54.17,33.33,2022_8_19_24_9R,24,9R
52,5,4549,小林文彦,33,福岡,52,A2,5.54,37.62,6.41,52.94,25.00,18.75,2022_8_19_24_9R,24,9R
53,6,3571,寺本武司,50,長崎,52,B1,4.21,21.98,4.14,20.79,29.63,26.09,2022_8_19_24_9R,24,9R
54,1,3297,藤丸光一,55,福岡,49,A2,5.46,34.56,5.33,39.22,34.62,40.74,2022_8_19_24_10R,24,10R
55,2,4287,今井貴士,38,福岡,56,A1,6.83,54.76,6.68,55.00,30.77,50.00,2022_8_19_24_10R,24,10R
56,3,4256,渡辺浩司,38,福岡,52,A1,6.88,46.77,6.84,31.58,26.32,35.71,2022_8_19_24_10R,24,10R
57,4,3627,井上恵一,53,福岡,53,B1,4.99,31.94,4.45,25.45,43.48,30.43,2022_8_19_24_10R,24,10R
58,5,3070,山室展弘,61,岡山,51,A2,5.84,41.38,4.70,26.42,25.00,0.00,2022_8_19_24_10R,24,10R
59,6,4396,大田直弥,36,山口,52,A2,5.61,36.79,4.54,24.32,41.38,22.73,2022_8_19_24_10R,24,10R
60,1,3257,田頭実,55,福岡,50,A1,6.09,44.19,7.70,66.04,32.14,23.08,2022_8_19_24_11R,24,11R
61,2,4070,中村亮太,41,長崎,52,A1,6.90,54.41,7.13,55.00,27.27,35.29,2022_8_19_24_11R,24,11R
62,3,3574,大神康司,50,福岡,53,A2,6.11,48.18,5.92,43.16,29.03,27.59,2022_8_19_24_11R,24,11R
63,4,3523,寳田亮治,53,福岡,52,B1,4.98,28.28,4.98,33.33,34.62,30.43,2022_8_19_24_11R,24,11R
64,5,3025,山口哲治,60,長崎,51,B1,4.05,20.00,4.76,24.04,45.83,27.27,2022_8_19_24_11R,24,11R
65,6,4892,柴田直哉,32,福岡,52,A2,5.82,38.78,4.79,26.92,9.68,38.10,2022_8_19_24_11R,24,11R
66,1,3784,中島友和,45,佐賀,52,A2,5.60,39.60,5.13,30.43,40.00,16.00,2022_8_19_24_12R,24,12R
67,2,3564,桑原啓,52,福岡,53,B1,5.28,38.46,4.78,21.88,45.45,40.00,2022_8_19_24_12R,24,12R
68,3,4153,佐々木巌,42,山口,57,B1,3.74,21.05,4.36,22.22,24.00,29.17,2022_8_19_24_12R,24,12R
69,4,3684,清水攻二,48,山口,53,A2,5.73,39.78,5.40,30.95,12.00,33.33,2022_8_19_24_12R,24,12R
70,5,4164,岩永節也,40,長崎,52,B2,4.20,20.45,4.47,25.88,44.83,33.33,2022_8_19_24_12R,24,12R
71,6,4046,谷村啓司,42,福岡,53,B1,4.21,18.18,4.60,26.67,29.17,68.75,2022_8_19_24_12R,24,12R
72,1,4938,小芦るり,24,佐賀,50,A2,5.26,32.22,4.49,19.40,41.67,16.00,2022_8_19_22_1R,22,1R
73,2,5194,大久保佑,20,埼玉,45,B1,2.40,2.00,0.00,0.00,45.45,61.54,2022_8_19_22_1R,22,1R
