,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4796,春園功太,27,三重,51,A1,5.82,39.32,5.53,23.53,27.81,44.44,2019_4_16_23_1R,23,1R
1,2,4805,今林由喜,31,福岡,53,B1,3.64,7.69,3.23,9.09,36.67,16.67,2019_4_16_23_1R,23,1R
2,3,4879,山崎鉄平,24,佐賀,52,B1,4.32,18.31,3.90,13.86,25.00,12.50,2019_4_16_23_1R,23,1R
3,4,4905,土井祥伍,24,大阪,53,B1,4.04,20.18,2.71,5.88,35.17,47.06,2019_4_16_23_1R,23,1R
4,5,5012,加倉侑征,21,福岡,51,B1,2.93,11.11,3.13,0.00,32.69,62.50,2019_4_16_23_1R,23,1R
5,6,4788,小池哲也,29,大阪,55,B1,3.94,22.22,5.80,30.00,27.81,37.50,2019_4_16_23_1R,23,1R
6,1,4787,椎名豊,30,群馬,51,A1,6.18,42.05,6.00,36.84,16.67,25.00,2019_4_16_23_2R,23,2R
7,2,4539,金子賢志,28,群馬,51,A1,5.92,45.65,5.90,33.33,36.00,42.86,2019_4_16_23_2R,23,2R
8,3,4956,齊藤大将,23,東京,57,B1,2.16,2.47,0.00,0.00,38.30,62.50,2019_4_16_23_2R,23,2R
9,4,5032,谷口知優,21,香川,52,B2,1.80,0.00,1.30,0.00,32.48,50.00,2019_4_16_23_2R,23,2R
10,5,5036,福田翔吾,21,大阪,53,B1,2.49,10.17,0.00,0.00,20.42,16.67,2019_4_16_23_2R,23,2R
11,6,4953,尾上雅也,24,埼玉,55,B1,3.66,15.49,0.00,0.00,33.77,50.00,2019_4_16_23_2R,23,2R
12,1,4762,藤原啓史,29,岡山,51,A2,6.49,52.24,4.71,17.65,36.36,33.33,2019_4_16_23_3R,23,3R
13,2,4904,松本一毅,24,大阪,51,B1,4.38,17.53,4.50,10.00,36.00,20.00,2019_4_16_23_3R,23,3R
14,3,4831,羽野直也,24,福岡,53,A1,6.29,34.88,6.97,55.26,34.48,12.50,2019_4_16_23_3R,23,3R
15,4,4948,木場悠介,26,長崎,52,B1,4.15,16.42,3.42,8.33,29.03,33.33,2019_4_16_23_3R,23,3R
16,5,4945,上村宏太,27,東京,51,B1,3.95,17.54,0.00,0.00,43.33,50.00,2019_4_16_23_3R,23,3R
17,6,4873,蒲原健太,25,佐賀,52,B1,3.61,12.50,4.10,18.44,33.54,33.33,2019_4_16_23_3R,23,3R
18,1,4769,馬場剛,26,東京,50,A2,5.34,39.05,6.06,38.89,36.99,16.67,2019_4_16_23_4R,23,4R
19,2,4957,竹之内極,23,福岡,56,B1,3.68,17.07,2.68,5.41,48.61,45.45,2019_4_16_23_4R,23,4R
20,3,4815,伏島祐介,28,東京,52,B1,4.79,29.67,4.05,25.00,30.13,22.22,2019_4_16_23_4R,23,4R
21,4,4686,丸野一樹,27,滋賀,52,A1,6.71,46.23,5.89,33.33,24.67,28.57,2019_4_16_23_4R,23,4R
22,5,4772,石丸海渡,25,香川,57,A1,7.07,56.62,6.19,45.95,34.97,25.00,2019_4_16_23_4R,23,4R
23,6,4954,内山峻輔,24,東京,56,B1,2.90,6.67,2.63,12.50,37.84,33.33,2019_4_16_23_4R,23,4R
24,1,4939,宮之原輝,21,東京,52,A1,5.52,35.38,2.50,0.00,32.03,27.27,2019_4_16_23_5R,23,5R
25,2,4903,吉田凌太,25,愛知,52,A2,6.22,49.35,5.11,22.22,24.03,0.00,2019_4_16_23_5R,23,5R
26,3,5002,上田健太,23,愛知,51,B1,4.27,21.79,0.00,0.00,33.77,50.00,2019_4_16_23_5R,23,5R
27,4,4828,松山将吾,24,滋賀,52,A2,5.99,41.22,5.64,28.57,44.83,33.33,2019_4_16_23_5R,23,5R
28,5,4788,小池哲也,29,大阪,55,B1,3.94,22.22,5.80,30.00,27.81,37.50,2019_4_16_23_5R,23,5R
29,6,4826,井上一輝,24,大阪,50,A2,5.89,44.35,4.66,34.48,40.67,71.43,2019_4_16_23_5R,23,5R
30,1,4847,佐藤隆太,24,東京,52,A2,5.93,47.17,6.50,42.31,37.18,57.14,2019_4_16_23_6R,23,6R
31,2,5012,加倉侑征,21,福岡,51,B1,2.93,11.11,3.13,0.00,32.69,26.67,2019_4_16_23_6R,23,6R
32,3,4905,土井祥伍,24,大阪,53,B1,4.04,20.18,2.71,5.88,35.17,7.14,2019_4_16_23_6R,23,6R
33,4,4734,安河内将,29,佐賀,51,A1,5.94,35.00,6.17,45.00,34.87,58.33,2019_4_16_23_6R,23,6R
34,5,4832,権藤俊光,32,大阪,53,A2,6.46,48.99,0.00,0.00,31.17,71.43,2019_4_16_23_6R,23,6R
35,6,5036,福田翔吾,21,大阪,53,B1,2.49,10.17,0.00,0.00,20.42,16.67,2019_4_16_23_6R,23,6R
36,1,4956,齊藤大将,23,東京,57,B1,2.16,2.47,0.00,0.00,38.30,62.50,2019_4_16_23_7R,23,7R
37,2,4873,蒲原健太,25,佐賀,52,B1,3.61,12.50,4.10,18.44,33.54,33.33,2019_4_16_23_7R,23,7R
38,3,4796,春園功太,27,三重,51,A1,5.82,39.32,5.53,23.53,27.81,44.44,2019_4_16_23_7R,23,7R
39,4,4659,木下翔太,28,大阪,55,A1,7.30,50.78,7.77,53.85,26.39,60.00,2019_4_16_23_7R,23,7R
40,5,4777,五十嵐一,35,山口,51,B2,3.96,22.06,0.00,0.00,32.03,55.56,2019_4_16_23_7R,23,7R
41,6,4539,金子賢志,28,群馬,51,A1,5.92,45.65,5.90,33.33,36.00,42.86,2019_4_16_23_7R,23,7R
42,1,4879,山崎鉄平,24,佐賀,52,B1,4.32,18.31,3.90,13.86,25.00,12.50,2019_4_16_23_8R,23,8R
43,2,4953,尾上雅也,24,埼玉,55,B1,3.66,15.49,0.00,0.00,33.77,50.00,2019_4_16_23_8R,23,8R
44,3,4805,今林由喜,31,福岡,53,B1,3.64,7.69,3.23,9.09,36.67,16.67,2019_4_16_23_8R,23,8R
45,4,4815,伏島祐介,28,東京,52,B1,4.79,29.67,4.05,25.00,30.13,22.22,2019_4_16_23_8R,23,8R
46,5,4957,竹之内極,23,福岡,56,B1,3.68,17.07,2.68,5.41,48.61,45.45,2019_4_16_23_8R,23,8R
47,6,5032,谷口知優,21,香川,52,B2,1.80,0.00,1.30,0.00,32.48,50.00,2019_4_16_23_8R,23,8R
48,1,4828,松山将吾,24,滋賀,52,A2,5.99,41.22,5.64,28.57,44.83,33.33,2019_4_16_23_9R,23,9R
49,2,4772,石丸海渡,25,香川,57,A1,7.07,56.62,6.19,45.95,34.97,25.00,2019_4_16_23_9R,23,9R
