,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4357,田中和也,35,大阪,53,A1,6.82,53.15,6.57,42.86,7.14,34.29,2020_6_23_21_1R,21,1R
1,2,4041,小林基樹,41,山口,54,B1,4.67,25.64,0.00,0.00,35.29,47.22,2020_6_23_21_1R,21,1R
2,3,4574,東潤樹,31,広島,52,B1,5.47,33.64,4.86,23.81,47.37,18.60,2020_6_23_21_1R,21,1R
3,4,4919,吉田翔悟,29,長崎,52,B1,4.26,21.74,3.73,6.67,25.00,52.27,2020_6_23_21_1R,21,1R
4,5,3855,大熊辰弥,47,香川,51,B1,4.24,20.93,3.42,8.33,29.41,51.22,2020_6_23_21_1R,21,1R
5,6,5086,本村大,21,長崎,53,B2,2.06,1.43,1.27,0.00,62.50,28.13,2020_6_23_21_1R,21,1R
6,1,3284,渡邊伸太,52,佐賀,54,A1,6.36,44.63,7.03,57.63,46.67,20.45,2020_6_23_21_2R,21,2R
7,2,3714,梶原正,45,福岡,57,B1,4.79,23.08,4.77,25.00,44.44,24.39,2020_6_23_21_2R,21,2R
8,3,3741,松尾基成,46,福岡,56,B1,4.33,19.57,4.50,19.39,41.18,55.88,2020_6_23_21_2R,21,2R
9,4,4361,柳生泰二,35,山口,53,A1,6.62,48.44,7.31,57.14,31.25,38.89,2020_6_23_21_2R,21,2R
10,5,3797,岩井繁,47,広島,62,B1,4.11,20.59,4.73,21.95,33.33,53.13,2020_6_23_21_2R,21,2R
11,6,5105,富田恕生,21,福岡,53,B2,1.45,0.00,1.35,0.00,77.78,21.43,2020_6_23_21_2R,21,2R
12,1,4002,古結宏,42,兵庫,53,A1,7.01,58.06,6.25,50.00,25.00,34.29,2020_6_23_21_3R,21,3R
13,2,4248,岡本大,38,長崎,56,B1,4.53,25.74,4.80,26.76,14.29,34.21,2020_6_23_21_3R,21,3R
14,3,4155,長野壮志,39,福岡,57,A2,6.59,54.76,6.49,50.00,6.25,62.50,2020_6_23_21_3R,21,3R
15,4,4423,坂口貴彦,31,岡山,55,B1,4.88,33.59,4.73,24.24,11.76,38.10,2020_6_23_21_3R,21,3R
16,5,3961,谷村一哉,41,山口,55,A1,6.82,47.97,0.00,0.00,31.25,30.23,2020_6_23_21_3R,21,3R
17,6,4652,酒見峻介,34,佐賀,50,B1,4.48,18.35,3.70,0.00,7.69,29.55,2020_6_23_21_3R,21,3R
18,1,4512,高野哲史,31,兵庫,53,A1,6.68,47.26,7.23,62.30,46.67,47.06,2020_6_23_21_4R,21,4R
19,2,3906,飯山晃三,42,長崎,60,A2,4.69,25.86,4.81,31.25,50.00,38.10,2020_6_23_21_4R,21,4R
20,3,4094,中島真二,39,福岡,51,B1,4.34,17.39,5.39,36.36,22.22,42.11,2020_6_23_21_4R,21,4R
21,4,3631,田添康介,50,長崎,57,A2,4.80,25.41,5.76,39.39,25.00,58.33,2020_6_23_21_4R,21,4R
22,5,4691,水原慎,37,徳島,50,B1,4.83,25.45,4.68,24.00,37.50,16.22,2020_6_23_21_4R,21,4R
23,6,5101,表健太,23,福岡,52,B2,1.41,0.00,1.00,0.00,56.25,34.09,2020_6_23_21_4R,21,4R
24,1,4578,藤山雅弘,31,大阪,53,A2,6.91,56.69,7.10,46.67,40.00,10.87,2020_6_23_21_5R,21,5R
25,2,4042,丸岡正典,40,大阪,51,A1,6.16,37.90,5.47,36.84,35.29,30.95,2020_6_23_21_5R,21,5R
26,3,4567,上村慎太,32,山口,50,B1,3.97,14.10,4.26,14.81,40.00,15.00,2020_6_23_21_5R,21,5R
27,4,4355,小川広大,36,福岡,57,B1,4.49,25.00,4.62,23.64,63.16,32.56,2020_6_23_21_5R,21,5R
28,5,3901,松田憲幸,43,山口,51,B1,5.34,35.54,6.28,51.16,35.00,28.21,2020_6_23_21_5R,21,5R
29,6,4163,山崎裕司,38,広島,51,A1,6.19,44.36,6.50,37.50,17.65,24.39,2020_6_23_21_5R,21,5R
30,1,3855,大熊辰弥,47,香川,51,B1,4.24,20.93,3.42,8.33,29.41,51.22,2020_6_23_21_6R,21,6R
31,2,4544,松田大志,32,福岡,51,A1,7.19,61.07,6.96,57.52,47.37,12.50,2020_6_23_21_6R,21,6R
32,3,4295,小坂尚哉,33,兵庫,54,A1,6.38,45.54,6.98,53.66,5.88,21.21,2020_6_23_21_6R,21,6R
33,4,4153,佐々木巌,40,山口,57,B2,4.03,15.25,4.19,21.88,33.33,57.14,2020_6_23_21_6R,21,6R
34,5,4000,松本博昭,43,広島,55,A2,5.88,37.25,6.41,35.29,17.65,35.14,2020_6_23_21_6R,21,6R
35,6,3797,岩井繁,47,広島,62,B1,4.11,20.59,4.73,21.95,33.33,53.13,2020_6_23_21_6R,21,6R
36,1,3741,松尾基成,46,福岡,56,B1,4.33,19.57,4.50,19.39,41.18,55.88,2020_6_23_21_7R,21,7R
37,2,4564,山本景士,32,広島,54,B1,4.99,29.07,5.22,29.27,33.33,47.06,2020_6_23_21_7R,21,7R
38,3,4635,峰重力也,30,岡山,54,B1,4.31,21.59,3.11,11.11,21.43,19.51,2020_6_23_21_7R,21,7R
39,4,5000,岡本翔太,25,山口,50,B1,4.32,24.14,2.31,7.69,7.14,31.11,2020_6_23_21_7R,21,7R
40,5,5055,眞鳥章太,24,長崎,53,B1,3.29,11.00,2.29,0.00,25.00,14.63,2020_6_23_21_7R,21,7R
41,6,4919,吉田翔悟,29,長崎,52,B1,4.26,21.74,3.73,6.67,25.00,52.27,2020_6_23_21_7R,21,7R
42,1,4583,古田祐貴,30,香川,51,A2,6.06,36.28,5.12,21.21,56.25,35.14,2020_6_23_21_8R,21,8R
43,2,4094,中島真二,39,福岡,51,B1,4.34,17.39,5.39,36.36,22.22,42.11,2020_6_23_21_8R,21,8R
44,3,3961,谷村一哉,41,山口,55,A1,6.82,47.97,0.00,0.00,31.25,30.23,2020_6_23_21_8R,21,8R
45,4,4580,長谷川雅,30,岡山,52,A2,6.36,41.54,5.90,42.86,29.41,25.00,2020_6_23_21_8R,21,8R
46,5,3714,梶原正,45,福岡,57,B1,4.79,23.08,4.77,25.00,44.44,24.39,2020_6_23_21_8R,21,8R
47,6,4041,小林基樹,41,山口,54,B1,4.67,25.64,0.00,0.00,35.29,47.22,2020_6_23_21_8R,21,8R
48,1,3901,松田憲幸,43,山口,51,B1,5.34,35.54,6.28,51.16,35.00,28.21,2020_6_23_21_9R,21,9R
49,2,4593,小坂宗司,39,大阪,52,A2,6.08,45.39,5.56,27.78,31.25,27.27,2020_6_23_21_9R,21,9R
50,3,4357,田中和也,35,大阪,53,A1,6.82,53.15,6.57,42.86,7.14,34.29,2020_6_23_21_9R,21,9R
51,4,4652,酒見峻介,34,佐賀,50,B1,4.48,18.35,3.70,0.00,7.69,29.55,2020_6_23_21_9R,21,9R
52,5,5105,富田恕生,21,福岡,53,B2,1.45,0.00,1.35,0.00,77.78,21.43,2020_6_23_21_9R,21,9R
53,6,3906,飯山晃三,42,長崎,60,A2,4.69,25.86,4.81,31.25,50.00,38.10,2020_6_23_21_9R,21,9R
54,1,4295,小坂尚哉,33,兵庫,54,A1,6.38,45.54,6.98,53.66,5.88,21.21,2020_6_23_21_10R,21,10R
55,2,4704,河野大,31,徳島,51,A2,6.31,41.61,6.56,44.44,7.14,52.38,2020_6_23_21_10R,21,10R
56,3,4564,山本景士,32,広島,54,B1,4.99,29.07,5.22,29.27,33.33,47.06,2020_6_23_21_10R,21,10R
57,4,4512,高野哲史,31,兵庫,53,A1,6.68,47.26,7.23,62.30,46.67,47.06,2020_6_23_21_10R,21,10R
58,5,4574,東潤樹,31,広島,52,B1,5.47,33.64,4.86,23.81,47.37,18.60,2020_6_23_21_10R,21,10R
59,6,3726,桂林寛,48,福岡,54,A2,5.90,37.24,6.16,40.00,70.00,30.56,2020_6_23_21_10R,21,10R
60,1,4580,長谷川雅,30,岡山,52,A2,6.36,41.54,5.90,42.86,29.41,25.00,2020_6_23_21_11R,21,11R
61,2,4163,山崎裕司,38,広島,51,A1,6.19,44.36,6.50,37.50,17.65,24.39,2020_6_23_21_11R,21,11R
62,3,3284,渡邊伸太,52,佐賀,54,A1,6.36,44.63,7.03,57.63,46.67,20.45,2020_6_23_21_11R,21,11R
63,4,4635,峰重力也,30,岡山,54,B1,4.31,21.59,3.11,11.11,21.43,19.51,2020_6_23_21_11R,21,11R
64,5,3631,田添康介,50,長崎,57,A2,4.80,25.41,5.76,39.39,25.00,58.33,2020_6_23_21_11R,21,11R
65,6,4248,岡本大,38,長崎,56,B1,4.53,25.74,4.80,26.76,14.29,34.21,2020_6_23_21_11R,21,11R
66,1,4544,松田大志,32,福岡,51,A1,7.19,61.07,6.96,57.52,47.37,12.50,2020_6_23_21_12R,21,12R
67,2,4155,長野壮志,39,福岡,57,A2,6.59,54.76,6.49,50.00,6.25,62.50,2020_6_23_21_12R,21,12R
68,3,4042,丸岡正典,40,大阪,51,A1,6.16,37.90,5.47,36.84,35.29,30.95,2020_6_23_21_12R,21,12R
69,4,4583,古田祐貴,30,香川,51,A2,6.06,36.28,5.12,21.21,56.25,35.14,2020_6_23_21_12R,21,12R
70,5,4593,小坂宗司,39,大阪,52,A2,6.08,45.39,5.56,27.78,31.25,27.27,2020_6_23_21_12R,21,12R
71,6,4361,柳生泰二,35,山口,53,A1,6.62,48.44,7.31,57.14,31.25,38.89,2020_6_23_21_12R,21,12R
72,1,3789,和田敏彦,48,福岡,49,B1,3.91,13.21,3.69,8.33,27.59,12.50,2020_6_23_20_1R,20,1R
73,2,5031,渡辺空依,22,福岡,54,B2,2.22,1.69,1.84,0.00,33.33,0.00,2020_6_23_20_1R,20,1R
74,3,4674,池田剛規,32,福岡,51,B1,4.95,29.59,4.10,19.35,40.58,0.00,2020_6_23_20_1R,20,1R
75,4,4899,占部一真,28,福岡,52,B2,4.21,20.83,3.75,16.67,37.70,0.00,2020_6_23_20_1R,20,1R
76,5,5018,竹下大樹,21,福岡,53,B1,4.49,24.39,2.73,8.89,37.18,22.22,2020_6_23_20_1R,20,1R
77,6,4513,河野真也,31,福岡,53,B1,5.87,40.57,5.81,41.79,23.33,0.00,2020_6_23_20_1R,20,1R
78,1,4487,三原司,34,福岡,51,B1,4.63,19.51,4.40,24.44,34.62,12.50,2020_6_23_20_2R,20,2R
79,2,4861,田中宏樹,32,福岡,52,B1,5.21,33.93,2.96,7.14,25.60,0.00,2020_6_23_20_2R,20,2R
80,3,4394,永嶋裕一,34,福岡,56,A2,5.09,24.84,4.92,24.14,32.61,0.00,2020_6_23_20_2R,20,2R
81,4,3434,松尾宣邦,51,福岡,55,B1,4.52,27.18,5.63,36.51,30.56,44.44,2020_6_23_20_2R,20,2R
82,5,3514,山一鉄也,53,福岡,52,A1,6.43,49.19,7.79,64.71,54.07,0.00,2020_6_23_20_2R,20,2R
83,6,4204,柴田大輔,37,福岡,52,B1,4.08,22.09,4.25,24.59,35.81,0.00,2020_6_23_20_2R,20,2R
84,1,4329,小松卓司,36,福岡,50,B1,5.14,23.68,4.14,17.86,34.25,0.00,2020_6_23_20_3R,20,3R
85,2,5028,原田才一,23,福岡,53,B2,4.46,20.90,3.43,13.79,44.60,0.00,2020_6_23_20_3R,20,3R
86,3,4252,松下哲也,37,福岡,52,B1,5.10,33.33,4.79,32.00,42.42,22.22,2020_6_23_20_3R,20,3R
87,4,5131,江藤敦宏,21,福岡,51,B2,1.00,0.00,0.00,0.00,30.63,0.00,2020_6_23_20_3R,20,3R
88,5,4364,池永太,35,福岡,54,A1,6.96,48.55,7.33,52.94,33.33,0.00,2020_6_23_20_3R,20,3R
89,6,4121,富永修一,38,福岡,52,B1,5.22,27.94,5.96,41.41,26.89,0.00,2020_6_23_20_3R,20,3R
90,1,3928,林恵祐,44,福岡,59,B1,4.24,21.74,4.17,17.31,32.28,0.00,2020_6_23_20_4R,20,4R
91,2,3537,田山和広,52,福岡,58,B1,3.85,13.54,4.22,23.53,35.66,0.00,2020_6_23_20_4R,20,4R
92,3,4395,下河雅史,34,福岡,56,B1,4.78,27.59,3.87,18.42,24.41,0.00,2020_6_23_20_4R,20,4R
93,4,3876,中辻崇人,43,福岡,52,A2,7.04,56.67,7.00,55.06,39.57,0.00,2020_6_23_20_4R,20,4R
94,5,4866,橋本英一,30,福岡,53,B1,3.52,13.04,3.94,21.21,32.31,22.22,2020_6_23_20_4R,20,4R
