,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3936,三瀬譲,41,長崎,55,B1,4.85,29.31,5.23,31.85,32.00,32.46,2019_6_22_24_1R,24,1R
1,2,3722,西村秀樹,48,福岡,51,B1,4.18,12.50,3.70,8.70,29.73,33.33,2019_6_22_24_1R,24,1R
2,3,3974,深山祐二,42,佐賀,52,B1,4.42,21.50,4.27,20.83,25.68,34.98,2019_6_22_24_1R,24,1R
3,4,4774,丸山龍太,25,福岡,50,B2,3.66,16.39,3.81,12.50,34.85,38.43,2019_6_22_24_1R,24,1R
4,5,4226,村田浩司,36,山口,54,B1,4.51,27.10,3.71,23.53,36.49,27.50,2019_6_22_24_1R,24,1R
5,6,5073,上原健次,23,福岡,52,B2,1.38,0.00,0.00,0.00,27.14,26.86,2019_6_22_24_1R,24,1R
6,1,4020,川上清人,39,香川,63,B1,4.32,32.05,4.80,24.00,33.80,33.48,2019_6_22_24_2R,24,2R
7,2,4307,村上橋蔵,35,愛知,58,B1,3.56,12.90,4.03,15.63,23.44,36.68,2019_6_22_24_2R,24,2R
8,3,4287,今井貴士,34,福岡,55,A1,6.13,37.90,7.14,57.14,60.00,22.50,2019_6_22_24_2R,24,2R
9,4,4683,向井田直,28,広島,47,B1,4.28,22.37,2.53,0.00,25.71,34.63,2019_6_22_24_2R,24,2R
10,5,3151,落合敬一,55,長崎,56,B1,4.52,26.03,5.58,37.50,27.14,33.82,2019_6_22_24_2R,24,2R
11,6,3153,前川竜次,55,佐賀,51,B1,3.81,14.12,3.92,24.00,32.88,34.67,2019_6_22_24_2R,24,2R
12,1,4062,後藤陽介,40,愛知,57,B1,4.54,31.78,0.00,0.00,44.44,30.98,2019_6_22_24_3R,24,3R
13,2,4461,安田吉宏,33,三重,57,B1,3.76,12.16,0.00,0.00,32.05,22.56,2019_6_22_24_3R,24,3R
14,3,3702,貞兼淳二,46,福岡,57,A2,5.95,37.61,0.00,0.00,23.53,27.87,2019_6_22_24_3R,24,3R
15,4,4182,吉田和仁,35,滋賀,54,B1,4.89,24.76,4.68,21.05,31.94,41.48,2019_6_22_24_3R,24,3R
16,5,5032,谷口知優,21,香川,52,B2,1.85,1.52,1.61,0.00,30.43,29.78,2019_6_22_24_3R,24,3R
17,6,3956,横澤剛治,41,静岡,56,A1,6.34,47.18,6.00,43.33,32.50,33.77,2019_6_22_24_3R,24,3R
18,1,3073,北岡淳,56,佐賀,54,B1,3.43,14.77,4.00,14.29,15.79,27.87,2019_6_22_24_4R,24,4R
19,2,4527,高野心吾,30,愛知,50,B1,4.18,24.18,4.53,23.53,31.17,24.02,2019_6_22_24_4R,24,4R
20,3,4055,吉田俊彦,40,兵庫,53,A1,6.83,52.45,7.15,61.54,24.66,43.93,2019_6_22_24_4R,24,4R
21,4,4173,岡谷健吾,36,広島,56,A2,6.26,41.35,6.24,47.37,39.74,31.19,2019_6_22_24_4R,24,4R
22,5,3670,古澤信二,47,福岡,56,B1,4.81,29.07,4.91,29.41,31.58,31.11,2019_6_22_24_4R,24,4R
23,6,3951,石川吉鎬,42,大阪,58,A2,5.32,33.33,4.32,22.58,45.68,42.53,2019_6_22_24_4R,24,4R
24,1,3963,原田秀弥,40,大阪,53,A2,6.01,40.65,5.59,29.41,23.08,36.02,2019_6_22_24_5R,24,5R
25,2,3614,谷勝幸,46,広島,54,B1,4.38,23.71,4.92,29.17,40.30,28.72,2019_6_22_24_5R,24,5R
26,3,4697,國弘翔平,32,福岡,48,B1,4.25,15.19,3.70,13.33,31.17,33.95,2019_6_22_24_5R,24,5R
27,4,4492,本多宏和,32,愛知,51,A1,6.30,42.40,8.32,59.09,24.29,29.50,2019_6_22_24_5R,24,5R
28,5,3663,木山和幸,49,広島,50,A2,5.64,34.09,5.88,31.25,27.12,31.53,2019_6_22_24_5R,24,5R
29,6,5073,上原健次,23,福岡,52,B2,1.38,0.00,0.00,0.00,27.14,26.86,2019_6_22_24_5R,24,5R
30,1,3245,池上裕次,54,埼玉,52,A2,4.25,19.61,3.93,21.43,23.94,26.42,2019_6_22_24_6R,24,6R
31,2,3995,重野哲之,40,静岡,54,A1,6.54,50.42,6.38,38.46,35.37,40.00,2019_6_22_24_6R,24,6R
32,3,4307,村上橋蔵,35,愛知,58,B1,3.56,12.90,4.03,15.63,23.44,36.68,2019_6_22_24_6R,24,6R
33,4,4105,松下直也,39,兵庫,51,B1,5.23,33.33,2.40,0.00,40.30,36.97,2019_6_22_24_6R,24,6R
34,5,3722,西村秀樹,48,福岡,51,B1,4.18,12.50,3.70,8.70,29.73,33.33,2019_6_22_24_6R,24,6R
35,6,5040,木村颯,20,山口,54,B2,1.33,0.00,0.00,0.00,34.72,30.05,2019_6_22_24_6R,24,6R
36,1,3777,樋口亮,43,長崎,50,A1,5.86,40.51,6.88,55.56,44.87,39.29,2019_6_22_24_7R,24,7R
