,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4695,尾崎雄二,33,長崎,54,B1,3.76,17.89,5.04,30.00,30.14,31.11,2019_6_23_24_1R,24,1R
1,2,3936,三瀬譲,41,長崎,55,B1,4.85,29.31,5.23,31.85,32.00,32.46,2019_6_23_24_1R,24,1R
2,3,4020,川上清人,39,香川,63,B1,4.32,32.05,4.80,24.00,33.80,33.48,2019_6_23_24_1R,24,1R
3,4,4307,村上橋蔵,35,愛知,58,B1,3.56,12.90,4.03,15.63,23.44,36.68,2019_6_23_24_1R,24,1R
4,5,4774,丸山龍太,25,福岡,50,B2,3.66,16.39,3.81,12.50,34.85,38.43,2019_6_23_24_1R,24,1R
5,6,5040,木村颯,20,山口,54,B2,1.33,0.00,0.00,0.00,34.72,30.05,2019_6_23_24_1R,24,1R
6,1,3614,谷勝幸,46,広島,54,B1,4.38,23.71,4.92,29.17,40.30,28.72,2019_6_23_24_2R,24,2R
7,2,4461,安田吉宏,33,三重,57,B1,3.76,12.16,0.00,0.00,32.05,22.56,2019_6_23_24_2R,24,2R
8,3,4527,高野心吾,30,愛知,50,B1,4.18,24.18,4.53,23.53,31.17,24.02,2019_6_23_24_2R,24,2R
9,4,3995,重野哲之,40,静岡,54,A1,6.54,50.42,6.38,38.46,35.37,40.00,2019_6_23_24_2R,24,2R
10,5,4257,古川健,35,広島,51,A2,5.18,35.43,4.81,31.25,40.32,24.86,2019_6_23_24_2R,24,2R
11,6,5073,上原健次,23,福岡,52,B2,1.38,0.00,0.00,0.00,27.14,26.86,2019_6_23_24_2R,24,2R
12,1,3153,前川竜次,55,佐賀,51,B1,3.81,14.12,3.92,24.00,32.88,34.67,2019_6_23_24_3R,24,3R
13,2,3075,中村裕将,56,埼玉,51,A2,5.36,34.02,5.37,36.84,34.67,31.25,2019_6_23_24_3R,24,3R
14,3,3961,谷村一哉,40,山口,55,A1,6.90,49.55,6.52,47.62,6.67,29.73,2019_6_23_24_3R,24,3R
15,4,4182,吉田和仁,35,滋賀,54,B1,4.89,24.76,4.68,21.05,31.94,41.48,2019_6_23_24_3R,24,3R
16,5,3151,落合敬一,55,長崎,56,B1,4.52,26.03,5.58,37.50,27.14,33.82,2019_6_23_24_3R,24,3R
17,6,3670,古澤信二,47,福岡,56,B1,4.81,29.07,4.91,29.41,31.58,31.11,2019_6_23_24_3R,24,3R
18,1,3702,貞兼淳二,46,福岡,57,A2,5.95,37.61,0.00,0.00,23.53,27.87,2019_6_23_24_4R,24,4R
19,2,4982,中村将隆,22,兵庫,55,B1,3.78,15.63,3.00,0.00,39.51,34.33,2019_6_23_24_4R,24,4R
20,3,4137,君島秀三,38,滋賀,52,A1,5.95,42.06,5.13,37.50,30.30,33.64,2019_6_23_24_4R,24,4R
21,4,3963,原田秀弥,40,大阪,53,A2,6.01,40.65,5.59,29.41,23.08,36.02,2019_6_23_24_4R,24,4R
22,5,4683,向井田直,28,広島,47,B1,4.28,22.37,2.53,0.00,25.71,34.63,2019_6_23_24_4R,24,4R
23,6,3663,木山和幸,49,広島,50,A2,5.64,34.09,5.88,31.25,27.12,31.53,2019_6_23_24_4R,24,4R
24,1,3951,石川吉鎬,42,大阪,58,A2,5.32,33.33,4.32,22.58,45.68,42.53,2019_6_23_24_5R,24,5R
25,2,4105,松下直也,39,兵庫,51,B1,5.23,33.33,2.40,0.00,40.30,36.97,2019_6_23_24_5R,24,5R
