,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,5055,眞鳥章太,26,長崎,52,B1,4.69,15.66,4.47,23.33,32.80,31.84,2022_4_30_24_1R,24,1R
1,2,5011,高木圭大,24,長崎,52,B1,3.90,13.33,3.45,10.89,35.91,38.67,2022_4_30_24_1R,24,1R
2,3,4705,吉川勇作,33,長崎,56,B1,4.32,21.00,4.47,24.81,30.27,31.84,2022_4_30_24_1R,24,1R
3,4,4669,井上茂,36,福岡,52,B1,4.68,26.56,4.89,29.73,37.70,25.61,2022_4_30_24_1R,24,1R
4,5,5022,伊藤尚汰,27,福岡,48,B1,4.40,19.05,3.47,20.00,29.78,34.81,2022_4_30_24_1R,24,1R
5,6,4697,國弘翔平,35,福岡,49,B1,4.77,28.70,4.48,22.92,40.21,33.89,2022_4_30_24_1R,24,1R
6,1,5086,本村大,22,長崎,53,B2,4.46,19.61,3.11,7.00,34.62,41.44,2022_4_30_24_2R,24,2R
7,2,3741,松尾基成,47,福岡,57,B1,4.25,18.98,4.50,22.62,33.33,50.00,2022_4_30_24_2R,24,2R
8,3,4948,木場悠介,29,長崎,53,B2,5.66,39.56,5.23,33.12,42.08,34.83,2022_4_30_24_2R,24,2R
9,4,3151,落合敬一,58,長崎,58,B1,3.96,18.75,4.16,18.35,39.66,35.20,2022_4_30_24_2R,24,2R
10,5,3906,飯山晃三,44,長崎,58,B1,4.99,34.19,5.61,37.65,30.22,32.53,2022_4_30_24_2R,24,2R
11,6,3523,寳田亮治,53,福岡,53,B1,4.69,26.44,5.02,33.33,40.68,32.42,2022_4_30_24_2R,24,2R
12,1,3843,上之晃弘,45,長崎,55,B1,4.87,27.62,5.20,35.22,35.68,28.81,2022_4_30_24_3R,24,3R
13,2,4241,大串重幸,37,長崎,54,B1,5.37,35.40,5.35,35.00,27.72,27.22,2022_4_30_24_3R,24,3R
14,3,3773,津留浩一,47,長崎,56,B1,5.03,29.91,5.25,31.43,48.92,30.00,2022_4_30_24_3R,24,3R
15,4,4248,岡本大,39,長崎,56,B1,4.02,17.27,5.04,25.51,42.08,36.11,2022_4_30_24_3R,24,3R
16,5,5073,上原健次,26,福岡,54,B1,4.21,18.10,2.58,2.78,34.07,40.44,2022_4_30_24_3R,24,3R
17,6,3974,深山祐二,45,佐賀,53,B1,4.22,16.16,4.21,25.64,28.65,35.00,2022_4_30_24_3R,24,3R
18,1,4822,百武翔,29,佐賀,51,B1,5.72,40.00,6.00,46.15,25.86,38.55,2022_4_30_24_4R,24,4R
19,2,4855,江頭賢太,26,長崎,55,B1,4.80,30.67,4.78,28.77,32.60,29.67,2022_4_30_24_4R,24,4R
20,3,3501,川上昇平,52,長崎,53,B1,4.78,27.59,4.98,30.71,38.92,34.83,2022_4_30_24_4R,24,4R
21,4,4268,和合俊介,36,福岡,60,B1,3.91,18.52,4.14,23.81,26.88,30.56,2022_4_30_24_4R,24,4R
22,5,4949,横田貴満,29,佐賀,51,A2,5.70,41.35,4.37,20.00,48.17,30.00,2022_4_30_24_4R,24,4R
23,6,5208,屋良龍紀,24,長崎,53,B2,1.43,0.00,2.00,0.00,34.05,38.12,2022_4_30_24_4R,24,4R
24,1,4299,中島浩哉,39,長崎,57,A2,4.82,30.91,4.59,25.20,37.50,37.43,2022_4_30_24_5R,24,5R
25,2,4705,吉川勇作,33,長崎,56,B1,4.32,21.00,4.47,24.81,30.27,31.69,2022_4_30_24_5R,24,5R
26,3,3527,中嶋誠一,51,長崎,51,A2,5.73,36.60,5.74,34.50,25.90,32.22,2022_4_30_24_5R,24,5R
27,4,4969,町田洸希,30,長崎,53,B1,4.13,17.65,4.29,23.53,27.93,30.00,2022_4_30_24_5R,24,5R
28,5,4004,山本浩輔,44,長崎,52,B1,4.90,26.04,5.62,34.11,27.37,28.33,2022_4_30_24_5R,24,5R
29,6,5022,伊藤尚汰,27,福岡,48,B1,4.40,19.05,3.47,20.00,29.78,34.81,2022_4_30_24_5R,24,5R
30,1,4259,真庭明志,38,長崎,52,A2,5.86,40.14,5.81,39.81,40.76,27.81,2022_4_30_24_6R,24,6R
31,2,3964,宮地博士,43,長崎,56,B1,4.08,16.96,4.17,13.51,38.25,38.67,2022_4_30_24_6R,24,6R
