,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4315,山崎昂介,35,長崎,53,B1,4.77,27.16,4.66,21.82,36.04,31.67,2020_2_4_24_1R,24,1R
1,2,4640,山ノ内雅,28,福岡,54,B1,5.53,38.67,4.79,27.27,37.60,43.66,2020_2_4_24_1R,24,1R
2,3,4252,松下哲也,36,福岡,51,B1,4.88,35.29,4.50,27.78,35.37,37.59,2020_2_4_24_1R,24,1R
3,4,4755,山田貴愛,31,長崎,54,B2,1.65,2.08,2.72,4.35,36.52,41.26,2020_2_4_24_1R,24,1R
4,5,4695,尾崎雄二,34,長崎,53,B1,4.02,21.74,4.99,32.32,33.33,37.86,2020_2_4_24_1R,24,1R
5,6,3507,藤井徹,48,大阪,52,B1,4.94,31.03,5.67,36.67,31.68,29.46,2020_2_4_24_1R,24,1R
6,1,3615,横田茂,47,広島,51,B1,5.50,34.86,5.50,33.33,39.57,26.23,2020_2_4_24_2R,24,2R
7,2,3752,宇土泰就,48,福岡,54,B1,4.47,20.83,4.90,33.33,26.09,31.20,2020_2_4_24_2R,24,2R
8,3,4213,重富伸也,35,長崎,53,B1,4.35,21.88,5.10,31.40,39.42,22.95,2020_2_4_24_2R,24,2R
9,4,5040,木村颯,21,山口,53,B2,1.56,1.69,1.29,0.00,37.73,26.36,2020_2_4_24_2R,24,2R
10,5,4153,佐々木巌,39,山口,58,B2,4.50,23.53,3.74,17.02,38.03,29.71,2020_2_4_24_2R,24,2R
11,6,3736,岡本猛,46,大阪,51,A2,5.76,36.13,5.71,40.00,28.09,30.23,2020_2_4_24_2R,24,2R
12,1,4151,下河誉史,37,福岡,56,B1,5.37,35.34,5.81,34.62,36.89,29.13,2020_2_4_24_3R,24,3R
13,2,3284,渡邊伸太,52,佐賀,53,A1,6.69,52.24,5.15,30.77,41.95,36.03,2020_2_4_24_3R,24,3R
14,3,4254,川島圭司,36,滋賀,50,A2,5.72,38.24,5.33,28.57,31.82,38.51,2020_2_4_24_3R,24,3R
15,4,4919,吉田翔悟,29,長崎,52,B1,4.13,12.79,3.36,10.42,36.91,29.20,2020_2_4_24_3R,24,3R
16,5,4489,岩川仁士,33,大阪,54,B1,4.54,29.63,4.00,25.00,36.63,34.48,2020_2_4_24_3R,24,3R
17,6,3643,米田隆弘,47,岡山,54,B1,5.16,23.53,5.36,28.21,33.48,37.50,2020_2_4_24_3R,24,3R
18,1,3454,井川大作,48,岡山,60,B1,4.51,20.69,5.31,31.25,41.70,40.85,2020_2_4_24_4R,24,4R
19,2,4428,有賀達也,34,埼玉,52,A2,6.20,45.61,5.71,41.94,27.31,21.85,2020_2_4_24_4R,24,4R
20,3,4906,鈴木雅希,24,東京,52,B1,4.42,21.43,3.75,0.00,28.50,31.30,2020_2_4_24_4R,24,4R
21,4,4445,宮地元輝,33,佐賀,55,A1,7.18,53.51,7.25,55.00,37.08,37.14,2020_2_4_24_4R,24,4R
22,5,4047,吉永浩則,39,大阪,56,B1,4.99,28.57,4.65,26.09,30.19,38.57,2020_2_4_24_4R,24,4R
23,6,3522,長溝一生,51,佐賀,53,A2,5.45,39.02,6.58,52.50,34.80,38.89,2020_2_4_24_4R,24,4R
24,1,3156,金子良昭,55,静岡,55,A2,5.64,41.84,5.61,42.11,34.78,31.01,2020_2_4_24_5R,24,5R
