,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4897,深見亜由,30,愛知,45,B1,4.36,16.84,0.00,0.00,36.98,30.00,2022_5_13_24_1R,24,1R
1,2,4594,谷川祐一,40,滋賀,51,B1,5.95,41.18,5.36,39.29,40.32,38.38,2022_5_13_24_1R,24,1R
2,3,3674,岸恵子,49,徳島,49,B1,4.93,31.94,5.80,40.00,27.91,35.45,2022_5_13_24_1R,24,1R
3,4,3819,大内裕樹,50,滋賀,58,B1,3.67,17.78,4.90,30.00,35.29,28.72,2022_5_13_24_1R,24,1R
4,5,3797,岩井繁,48,広島,61,B1,4.36,19.33,4.27,26.67,32.78,31.75,2022_5_13_24_1R,24,1R
5,6,4666,日笠勝弘,38,大阪,51,B1,4.22,23.66,3.60,20.00,26.60,27.62,2022_5_13_24_1R,24,1R
6,1,3571,寺本武司,50,長崎,54,B1,3.58,16.46,4.15,22.83,34.78,37.16,2022_5_13_24_2R,24,2R
7,2,4558,宮野仁,32,岡山,56,B1,4.93,25.93,5.25,31.25,30.21,30.22,2022_5_13_24_2R,24,2R
8,3,4588,田中京介,31,福岡,55,B1,5.95,44.68,5.02,35.19,41.15,32.07,2022_5_13_24_2R,24,2R
9,4,5189,藤原早菜,21,岡山,54,B2,1.81,0.00,0.00,0.00,32.65,32.46,2022_5_13_24_2R,24,2R
10,5,4126,吉本玲緒,42,広島,60,B1,4.22,24.24,3.43,17.50,40.51,32.39,2022_5_13_24_2R,24,2R
11,6,3882,新田智彰,48,大阪,55,A2,4.96,31.48,5.52,33.33,41.15,30.53,2022_5_13_24_2R,24,2R
12,1,4163,山崎裕司,40,広島,51,A2,5.72,40.68,5.96,38.60,28.21,30.85,2022_5_13_24_3R,24,3R
13,2,4146,柳橋宏紀,40,滋賀,54,B1,4.63,22.09,4.13,12.50,35.90,23.87,2022_5_13_24_3R,24,3R
14,3,4764,小池礼乃,31,福岡,46,B1,4.77,26.32,5.03,37.14,32.79,32.81,2022_5_13_24_3R,24,3R
15,4,4771,下寺秀和,29,広島,55,A1,5.88,42.15,5.58,38.46,35.94,31.15,2022_5_13_24_3R,24,3R
16,5,4857,加藤翔馬,25,兵庫,57,A2,6.12,43.90,5.90,50.00,29.38,24.28,2022_5_13_24_3R,24,3R
17,6,5093,浦野海,20,福岡,55,B1,4.07,17.78,2.00,6.45,27.51,39.58,2022_5_13_24_3R,24,3R
18,1,4580,長谷川雅,32,岡山,53,B1,5.45,42.19,6.52,43.18,33.15,30.22,2022_5_13_24_4R,24,4R
19,2,4533,峰重侑治,33,岡山,52,B1,5.32,35.21,2.87,13.33,32.81,32.97,2022_5_13_24_4R,24,4R
20,3,4495,森晋太郎,35,福岡,54,B1,4.53,28.38,4.38,30.95,41.85,33.70,2022_5_13_24_4R,24,4R
21,4,3606,川北浩貴,50,滋賀,51,A2,6.31,47.11,7.21,64.29,24.72,43.01,2022_5_13_24_4R,24,4R
22,5,4570,前田聖文,34,愛知,54,A2,5.76,40.52,4.93,28.57,30.05,25.70,2022_5_13_24_4R,24,4R
23,6,4448,青木玄太,35,滋賀,52,A1,7.02,53.40,7.92,75.00,41.97,36.76,2022_5_13_24_4R,24,4R
24,1,4633,森智也,32,兵庫,50,A2,5.12,29.51,5.18,27.27,31.89,26.14,2022_5_13_24_5R,24,5R
25,2,4747,山戸信二,36,長崎,52,B1,3.75,14.94,4.36,21.43,33.87,31.84,2022_5_13_24_5R,24,5R
26,3,3430,角浜修,54,広島,53,A2,5.64,39.84,4.63,22.50,45.41,29.26,2022_5_13_24_5R,24,5R
27,4,4348,宮崎奨,36,香川,56,A1,5.89,37.19,5.35,29.03,27.72,35.11,2022_5_13_24_5R,24,5R
28,5,3935,岩津徹郎,44,岡山,55,B1,4.95,28.30,5.31,31.11,32.61,28.42,2022_5_13_24_5R,24,5R
29,6,4823,中村桃佳,29,香川,45,A1,6.84,48.72,7.00,55.00,35.98,31.02,2022_5_13_24_5R,24,5R
30,1,4509,平見真彦,33,愛知,53,A2,4.87,27.91,5.78,22.22,38.27,22.78,2022_5_13_24_6R,24,6R
31,2,4562,阪本勇介,34,岡山,55,B1,5.20,30.69,4.28,15.38,37.69,28.88,2022_5_13_24_6R,24,6R
32,3,3505,山田竜一,51,東京,53,A2,5.97,40.52,5.67,33.33,27.32,44.74,2022_5_13_24_6R,24,6R
33,4,3797,岩井繁,48,広島,61,B1,4.36,19.33,4.27,26.67,32.78,31.75,2022_5_13_24_6R,24,6R
34,5,4292,麻生慎介,37,広島,50,A1,6.29,47.37,6.23,46.15,29.89,34.39,2022_5_13_24_6R,24,6R
35,6,3550,都築正治,50,愛知,55,A2,6.22,46.76,0.00,0.00,33.33,32.43,2022_5_13_24_6R,24,6R
36,1,4798,浜先真範,29,広島,52,A1,6.22,46.40,6.63,50.00,31.69,39.15,2022_5_13_24_7R,24,7R
37,2,3819,大内裕樹,50,滋賀,58,B1,3.67,17.78,4.90,30.00,35.29,28.72,2022_5_13_24_7R,24,7R
38,3,4365,盛本真輔,36,兵庫,51,A2,5.86,40.65,5.00,17.65,26.55,29.74,2022_5_13_24_7R,24,7R
39,4,4126,吉本玲緒,42,広島,60,B1,4.22,24.24,3.43,17.50,40.51,32.39,2022_5_13_24_7R,24,7R
40,5,4769,馬場剛,29,東京,51,A1,7.47,62.61,6.13,40.63,39.27,34.07,2022_5_13_24_7R,24,7R
41,6,3478,嶋田貴支,51,香川,53,A2,5.10,29.17,5.27,24.24,31.79,36.41,2022_5_13_24_7R,24,7R
42,1,4764,小池礼乃,31,福岡,46,B1,4.77,26.32,5.03,37.14,32.79,32.81,2022_5_13_24_8R,24,8R
43,2,4275,菅野はや,39,広島,51,B1,4.53,27.03,4.00,22.22,38.54,34.39,2022_5_13_24_8R,24,8R
44,3,4897,深見亜由,30,愛知,45,B1,4.36,16.84,0.00,0.00,36.98,30.00,2022_5_13_24_8R,24,8R
45,4,3618,海野ゆか,48,広島,44,A1,6.43,45.45,6.29,41.82,27.04,36.65,2022_5_13_24_8R,24,8R
46,5,3509,道上千夏,50,香川,50,B1,4.13,15.63,2.21,7.14,47.03,31.52,2022_5_13_24_8R,24,8R
47,6,5189,藤原早菜,21,岡山,54,B2,1.81,0.00,0.00,0.00,32.65,32.46,2022_5_13_24_8R,24,8R
48,1,4448,青木玄太,35,滋賀,52,A1,7.02,53.40,7.92,75.00,41.97,36.76,2022_5_13_24_9R,24,9R
49,2,4174,赤坂俊輔,39,長崎,51,A1,6.71,47.73,7.55,56.64,39.80,26.84,2022_5_13_24_9R,24,9R
50,3,3574,大神康司,49,福岡,54,A1,6.16,45.13,5.88,42.47,27.13,26.11,2022_5_13_24_9R,24,9R
51,4,3674,岸恵子,49,徳島,49,B1,4.93,31.94,5.80,40.00,27.91,35.45,2022_5_13_24_9R,24,9R
52,5,4163,山崎裕司,40,広島,51,A2,5.72,40.68,5.96,38.60,28.21,30.85,2022_5_13_24_9R,24,9R
53,6,4580,長谷川雅,32,岡山,53,B1,5.45,42.19,6.52,43.18,33.15,30.22,2022_5_13_24_9R,24,9R
54,1,4823,中村桃佳,29,香川,45,A1,6.84,48.72,7.00,55.00,35.98,31.02,2022_5_13_24_10R,24,10R
55,2,4857,加藤翔馬,25,兵庫,57,A2,6.12,43.90,5.90,50.00,29.38,24.28,2022_5_13_24_10R,24,10R
