,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4027,松江秀徳,44,佐賀,54,A2,5.61,39.00,6.59,50.00,16.67,45.00,2022_10_13_23_1R,23,1R
1,2,4890,石川諒,33,山口,52,B1,4.91,25.97,3.58,5.26,51.61,32.77,2022_10_13_23_1R,23,1R
2,3,5118,野田なづ,22,佐賀,46,B1,3.58,12.36,2.65,6.19,35.48,35.34,2022_10_13_23_1R,23,1R
3,4,3976,内田圭,45,山口,56,B1,3.57,20.78,3.50,25.00,21.88,34.15,2022_10_13_23_1R,23,1R
4,5,4669,井上茂,37,福岡,53,B1,4.36,22.47,4.69,20.83,48.28,29.03,2022_10_13_23_1R,23,1R
5,6,5223,森清友翔,21,福岡,55,B2,1.62,1.22,1.33,0.00,23.33,35.16,2022_10_13_23_1R,23,1R
6,1,4817,渡邉翼,31,山口,50,A2,5.40,33.05,5.72,40.00,26.67,35.90,2022_10_13_23_2R,23,2R
7,2,4116,川田正人,41,徳島,52,A2,4.94,31.00,5.30,36.00,26.92,32.26,2022_10_13_23_2R,23,2R
8,3,4034,西原明生,43,香川,54,B1,4.53,21.50,4.71,25.00,11.54,42.86,2022_10_13_23_2R,23,2R
9,4,4224,大橋栄里,40,福岡,49,B1,5.31,37.66,4.69,30.56,17.24,25.69,2022_10_13_23_2R,23,2R
10,5,4406,幸野史明,37,福岡,51,B1,4.31,22.22,4.29,15.79,40.63,32.79,2022_10_13_23_2R,23,2R
11,6,5144,中尾彩香,21,福岡,50,B1,2.39,6.02,2.21,7.14,43.75,48.33,2022_10_13_23_2R,23,2R
12,1,4347,魚谷香織,37,福岡,45,A1,6.04,36.62,5.80,35.00,42.86,15.25,2022_10_13_23_3R,23,3R
13,2,4179,広次修,39,山口,51,B1,5.33,28.16,5.50,28.95,37.04,28.93,2022_10_13_23_3R,23,3R
14,3,4359,横川聖志,38,徳島,55,A2,5.39,35.56,6.00,60.00,22.58,27.73,2022_10_13_23_3R,23,3R
15,4,4252,松下哲也,39,福岡,52,B1,4.31,19.32,4.58,25.58,30.00,44.17,2022_10_13_23_3R,23,3R
16,5,4047,吉永浩則,42,大阪,56,B1,4.06,20.69,3.25,18.75,35.48,27.97,2022_10_13_23_3R,23,3R
17,6,5212,西川拓利,23,福岡,57,B2,1.65,1.16,1.00,0.00,46.15,29.13,2022_10_13_23_3R,23,3R
18,1,4474,渡辺崇,35,福岡,56,B1,5.44,31.97,4.50,30.00,25.81,35.48,2022_10_13_23_4R,23,4R
19,2,3295,濱村芳宏,56,徳島,53,B1,3.97,19.35,4.12,23.53,53.13,28.00,2022_10_13_23_4R,23,4R
20,3,4120,柘植政浩,41,滋賀,52,A2,5.90,40.00,6.06,44.44,16.00,39.23,2022_10_13_23_4R,23,4R
21,4,4006,小野勇作,44,佐賀,50,A2,5.21,32.29,5.65,35.42,8.70,40.16,2022_10_13_23_4R,23,4R
22,5,4495,森晋太郎,35,福岡,54,B1,5.78,42.86,4.79,28.57,37.50,30.43,2022_10_13_23_4R,23,4R
23,6,4349,犬童千秋,37,福岡,50,A2,5.22,29.89,5.21,32.56,46.88,33.61,2022_10_13_23_4R,23,4R
24,1,4761,山田晃大,32,滋賀,53,B1,5.30,31.91,4.93,25.00,33.33,27.05,2022_10_13_23_5R,23,5R
25,2,4226,村田浩司,40,山口,54,B1,4.09,19.12,3.80,13.33,48.48,26.23,2022_10_13_23_5R,23,5R
26,3,3976,内田圭,45,山口,56,B1,3.57,20.78,3.50,25.00,21.88,34.15,2022_10_13_23_5R,23,5R
27,4,4011,堀之内紀,43,岡山,46,A1,7.02,59.52,6.56,55.56,43.33,42.37,2022_10_13_23_5R,23,5R
28,5,5223,森清友翔,21,福岡,55,B2,1.62,1.22,1.33,0.00,23.33,35.16,2022_10_13_23_5R,23,5R
29,6,4148,枝尾賢,40,福岡,50,A1,7.32,59.35,8.74,82.61,50.00,34.75,2022_10_13_23_5R,23,5R
30,1,4355,小川広大,38,福岡,58,B1,4.25,19.61,4.63,31.58,25.00,34.48,2022_10_13_23_6R,23,6R
31,2,3434,松尾宣邦,53,福岡,55,B1,4.38,23.81,4.66,25.86,27.27,33.33,2022_10_13_23_6R,23,6R
32,3,4624,高田明,37,佐賀,52,A2,4.69,32.65,7.10,57.26,24.14,28.57,2022_10_13_23_6R,23,6R
33,4,5118,野田なづ,22,佐賀,46,B1,3.58,12.36,2.65,6.19,35.48,35.34,2022_10_13_23_6R,23,6R
34,5,5144,中尾彩香,21,福岡,50,B1,2.39,6.02,2.21,7.14,43.75,48.33,2022_10_13_23_6R,23,6R
35,6,4739,中村晃朋,30,香川,52,A1,7.09,57.85,7.47,73.68,30.00,31.15,2022_10_13_23_6R,23,6R
36,1,4669,井上茂,37,福岡,53,B1,4.36,22.47,4.69,20.83,48.28,29.03,2022_10_13_23_7R,23,7R
37,2,4224,大橋栄里,40,福岡,49,B1,5.31,37.66,4.69,30.56,17.24,25.69,2022_10_13_23_7R,23,7R
38,3,5142,常住蓮,21,佐賀,50,A2,5.82,34.88,4.20,20.33,23.33,35.29,2022_10_13_23_7R,23,7R
39,4,5212,西川拓利,23,福岡,57,B2,1.65,1.16,1.00,0.00,46.15,29.13,2022_10_13_23_7R,23,7R
40,5,4890,石川諒,33,山口,52,B1,4.91,25.97,3.58,5.26,51.61,32.77,2022_10_13_23_7R,23,7R
41,6,4193,郷原章平,41,福岡,52,A1,5.61,36.08,6.30,41.27,50.00,31.86,2022_10_13_23_7R,23,7R
42,1,4495,森晋太郎,35,福岡,54,B1,5.78,42.86,4.79,28.57,37.50,30.43,2022_10_13_23_8R,23,8R
43,2,4252,松下哲也,39,福岡,52,B1,4.31,19.32,4.58,25.58,30.00,44.17,2022_10_13_23_8R,23,8R
44,3,4126,吉本玲緒,43,広島,58,B1,3.71,16.00,3.85,19.51,19.35,31.75,2022_10_13_23_8R,23,8R
45,4,4116,川田正人,41,徳島,52,A2,4.94,31.00,5.30,36.00,26.92,32.26,2022_10_13_23_8R,23,8R
46,5,4034,西原明生,43,香川,54,B1,4.53,21.50,4.71,25.00,11.54,42.86,2022_10_13_23_8R,23,8R
47,6,4347,魚谷香織,37,福岡,45,A1,6.04,36.62,5.80,35.00,42.86,15.25,2022_10_13_23_8R,23,8R
48,1,4349,犬童千秋,37,福岡,50,A2,5.22,29.89,5.21,32.56,46.88,33.61,2022_10_13_23_9R,23,9R
49,2,4406,幸野史明,37,福岡,51,B1,4.31,22.22,4.29,15.79,40.63,32.79,2022_10_13_23_9R,23,9R
50,3,3295,濱村芳宏,56,徳島,53,B1,3.97,19.35,4.12,23.53,53.13,28.00,2022_10_13_23_9R,23,9R
51,4,4047,吉永浩則,42,大阪,56,B1,4.06,20.69,3.25,18.75,35.48,27.97,2022_10_13_23_9R,23,9R
52,5,4761,山田晃大,32,滋賀,53,B1,5.30,31.91,4.93,25.00,33.33,27.05,2022_10_13_23_9R,23,9R
53,6,4179,広次修,39,山口,51,B1,5.33,28.16,5.50,28.95,37.04,28.93,2022_10_13_23_9R,23,9R
54,1,4011,堀之内紀,43,岡山,46,A1,7.02,59.52,6.56,55.56,43.33,42.37,2022_10_13_23_10R,23,10R
